ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
770	"LOC726781"	NA	chrNC_037648.1	-	14375693	14375817	14375701	14375817	14375581	14375591	770	88,270,498,216	139,273,931,254	282,357,386,459,372	250,280,342,315,416	157	149	0.000134206537397	0.0004188985433844302	0.375,0.484,0.337,0.447	0.517,0.548,0.517,0.58,0.459	-0.113
771	"LOC551153"	NA	chrNC_037647.1	-	6435845	6435989	6435893	6435989	6435625	6435769	771	37,9,11,52	4,9,14,35	0,7,10,13,8	1,8,1,7,0	197	149	0.327480390746	0.5121654450324368	0.875,0.431,0.373,0.529	0.0,0.398,0.883,0.584,1.0	-0.021
772	"LOC725528"	NA	chrNC_037639.1	-	2084627	2084680	2084631	2084680	2083848	2083912	772	132,248,418,222	298,571,613,472	180,222,192,193,212	609,859,856,1014,847	153	149	1.04360964315e-14	9.056894667807646e-14	0.301,0.297,0.399,0.314	0.224,0.201,0.179,0.156,0.196	0.137
773	"LOC408898"	NA	chrNC_037644.1	+	13978674	13978785	13978674	13978783	13981125	13981297	773	38,68,37,114	0,9,0,8	48,128,94,47,55	2,14,2,4,8	151	149	0.408335271607	0.6210625127603374	1.0,0.882,1.0,0.934	0.959,0.9,0.979,0.921,0.872	0.028
774	"LOC408898"	NA	chrNC_037644.1	+	13978674	13978785	13978674	13978783	13984431	13984561	774	6,2,2,26	0,0,0,0	1,32,5,8,15	2,2,0,0,4	151	149	0.0587056693504	0.11568623888907854	1.0,1.0,1.0,1.0	0.33,0.94,1.0,1.0,0.787	0.189
775	"LOC725289"	NA	chrNC_037648.1	+	15952998	15953016	15952998	15953010	15953271	15953419	775	298,598,322,377	194,335,277,382	223,262,135,266,320	311,339,183,389,286	155	149	2.44826488169e-05	8.545757386719196e-05	0.596,0.632,0.528,0.487	0.408,0.426,0.415,0.397,0.518	0.128
776	"LOC551858"	NA	chrNC_037641.1	-	2760156	2760338	2760184	2760338	2759994	2760070	776	0,1,0,13	0,0,0,15	0,10,0,2,0	0,8,0,0,0	177	149	1	1.0	NA,1.0,NA,0.422	NA,0.513,NA,1.0,NA	-0.045
777	"LOC551259"	NA	chrNC_037644.1	+	8859964	8860165	8859964	8860156	8860330	8860539	777	0,0,2,0	0,1,16,0	0,0,0,0,0	4,14,13,0,2	158	149	1	1.0	NA,0.0,0.105,NA	0.0,0.0,0.0,NA,0.0	0.052
778	"LOC551259"	NA	chrNC_037644.1	+	8929876	8930072	8929876	8929949	8930164	8930349	778	163,606,154,603	40,71,13,89	19,49,25,51,28	6,22,12,15,8	272	149	2.33757987669e-05	8.211213122404713e-05	0.691,0.824,0.866,0.788	0.634,0.55,0.533,0.651,0.657	0.187
779	"LOC551259"	NA	chrNC_037644.1	+	9007078	9007324	9007078	9007153	9007483	9008530	779	1103,3061,1230,3212	0,0,0,4	196,301,207,352,283	0,0,0,0,0	320	149	1	1.0	1.0,1.0,1.0,0.997	1.0,1.0,1.0,1.0,1.0	-0.001
780	"LOC551259"	NA	chrNC_037644.1	+	9007078	9008530	9007078	9007153	9008661	9008713	780	7947,21298,5901,21128	10,24,0,41	1374,2116,1651,2282,1636	30,27,35,48,56	1526	149	0	0.0	0.987,0.989,1.0,0.981	0.817,0.884,0.822,0.823,0.74	0.172
781	"LOC551259"	NA	chrNC_037644.1	+	9007078	9008530	9007078	9007153	9008817	9008922	781	7214,19274,5260,18834	1,17,0,1	1222,1976,1440,2085,1446	13,26,16,66,46	1526	149	0	0.0	0.999,0.991,1.0,0.999	0.902,0.881,0.898,0.755,0.754	0.159
782	"LOC724201"	NA	chrNC_037648.1	-	16076641	16076882	16076710	16076882	16076340	16076558	782	186,130,179,283	2,0,18,12	37,28,29,18,24	0,2,2,3,2	218	149	0.856649093321	1.0	0.985,1.0,0.872,0.942	1.0,0.905,0.908,0.804,0.891	0.048
783	"LOC100578621"	NA	chrNC_037638.1	-	265890	266178	265952	266178	264713	265400	783	18,42,66,41	0,13,5,4	12,14,20,22,18	33,29,36,50,72	211	149	0	0.0	1.0,0.695,0.903,0.879	0.204,0.254,0.282,0.237,0.15	0.644
784	"LOC551486"	NA	chrNC_037648.1	-	2615578	2615738	2615583	2615738	2614724	2615484	784	16,20,84,19	31,39,117,64	17,27,15,5,18	171,223,135,237,160	154	149	0	0.0	0.333,0.332,0.41,0.223	0.088,0.105,0.097,0.02,0.098	0.243
785	"LOC726108"	NA	chrNC_037639.1	-	108712	108948	108784	108948	108121	108316	785	188,347,406,414	81,106,93,113	220,276,342,429,380	104,143,197,95,226	221	149	0.00708634957029	0.01684435187868074	0.61,0.688,0.746,0.712	0.588,0.565,0.539,0.753,0.531	0.094
786	"LOC409443"	NA	chrNC_037640.1	-	4418659	4418966	4418841	4418966	4418459	4418567	786	845,1555,3040,1302	0,0,4,0	943,1491,1188,1495,1268	0,0,0,0,2	331	149	1	1.0	1.0,1.0,0.997,1.0	1.0,1.0,1.0,1.0,0.997	-0.0
787	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717507	16717838	16711492	16711764	787	11,38,5,7	78,141,25,52	0,11,14,6,15	49,53,41,80,43	153	149	0.438396577114	0.6564084067342909	0.121,0.208,0.163,0.116	0.0,0.168,0.25,0.068,0.254	0.004
788	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717529	16717838	16711492	16711764	788	25,56,17,7	4,25,1,0	2,16,19,12,33	0,4,8,5,0	175	149	0.784480721345	1.0	0.842,0.656,0.935,1.0	1.0,0.773,0.669,0.671,1.0	0.036
789	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717609	16717838	16711492	16711764	789	102,205,17,13	288,445,5,12	38,62,57,84,76	79,120,89,181,122	255	149	0.342378473525	0.5328295090793425	0.171,0.212,0.665,0.388	0.219,0.232,0.272,0.213,0.267	0.118
790	"LOC409970"	NA	chrNC_037638.1	-	16717507	16717838	16717529	16717838	16711492	16711764	790	92,159,37,52	4,25,1,0	51,58,46,86,61	0,4,8,5,0	171	149	0.143769893636	0.25432675828654516	0.952,0.847,0.97,1.0	1.0,0.927,0.834,0.937,1.0	0.003
791	"LOC409970"	NA	chrNC_037638.1	-	16717507	16717838	16717609	16717838	16711492	16711764	791	169,308,37,58	288,445,5,12	87,104,84,158,104	79,120,89,181,122	251	149	0.111741191559	0.20369296286661204	0.258,0.291,0.815,0.742	0.395,0.34,0.359,0.341,0.336	0.172
792	"LOC409970"	NA	chrNC_037638.1	-	16717529	16717838	16717609	16717838	16711492	16711764	792	81,174,1,6	288,445,5,12	36,50,46,77,43	79,120,89,181,122	229	149	0.138146671061	0.2454392614657496	0.155,0.203,0.115,0.245	0.229,0.213,0.252,0.217,0.187	-0.04
793	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717507	16717838	16711492	16711846	793	0,21,0,0	0,7,0,4	0,7,3,4,2	2,2,13,0,1	153	149	1	1.0	NA,0.745,NA,0.0	0.0,0.773,0.183,1.0,0.661	-0.151
794	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717529	16717838	16711492	16711846	794	14,39,12,0	0,0,6,0	2,12,8,10,20	0,0,0,0,0	175	149	1	1.0	1.0,1.0,0.63,NA	1.0,1.0,1.0,1.0,1.0	-0.123
795	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717609	16717838	16711492	16711846	795	91,188,12,6	6,40,4,6	38,58,46,82,63	0,5,2,19,6	255	149	0.046643256469	0.09409437243928623	0.899,0.733,0.637,0.369	1.0,0.871,0.931,0.716,0.86	-0.216
796	"LOC409970"	NA	chrNC_037638.1	-	16717507	16717838	16717529	16717838	16711492	16711846	796	14,25,12,4	0,0,6,0	4,7,18,6,19	0,0,0,0,0	171	149	0.203336319918	0.34155956565283546	1.0,1.0,0.635,1.0	1.0,1.0,1.0,1.0,1.0	-0.091
797	"LOC409970"	NA	chrNC_037638.1	-	16717507	16717838	16717609	16717838	16711492	16711846	797	91,174,12,10	6,40,4,6	40,53,56,78,62	0,5,2,19,6	251	149	0.0413359333694	0.08446576227745356	0.9,0.721,0.64,0.497	1.0,0.863,0.943,0.709,0.86	-0.185
798	"LOC409970"	NA	chrNC_037638.1	-	16717529	16717838	16717609	16717838	16711492	16711846	798	77,149,6,6	6,40,4,6	36,46,38,72,43	0,5,2,19,6	229	149	0.0373047648709	0.07708258138123408	0.893,0.708,0.494,0.394	1.0,0.857,0.925,0.711,0.823	-0.241
799	"LOC413636"	NA	chrNC_037652.1	+	5830002	5830165	5830002	5830141	5832025	5832103	799	13,47,25,37	90,286,450,264	74,62,111,111,127	150,227,174,307,225	173	149	0	0.0	0.111,0.124,0.046,0.108	0.298,0.19,0.355,0.237,0.327	-0.184
800	"LOC724900"	NA	chrNC_037640.1	+	12761838	12764640	12761838	12764634	12764763	12764812	800	6,0,0,0	4,1,5,0	2,0,0,0,0	0,0,0,2,2	155	149	1	1.0	0.59,0.0,0.0,NA	1.0,NA,NA,0.0,0.0	-0.137
801	"LOC408734"	NA	chrNC_037640.1	+	11696545	11696744	11696545	11696740	11697448	11697592	801	0,25,30,14	1,5,63,8	6,36,11,8,4	18,16,31,14,5	153	149	0.362130725893	0.5608084649413638	0.0,0.83,0.317,0.63	0.245,0.687,0.257,0.358,0.438	0.047
802	"LOC408734"	NA	chrNC_037640.1	+	11697448	11697614	11697448	11697592	11697681	11697792	802	7,30,23,24	47,110,370,143	2,5,3,0,2	76,77,61,78,53	171	149	4.97757561835e-08	2.503494282592852e-07	0.115,0.192,0.051,0.128	0.022,0.054,0.041,0.0,0.032	0.092
803	"LOC409933"	NA	chrNC_037644.1	+	9584627	9584931	9584627	9584790	9586668	9586861	803	83,216,170,252	5,12,13,40	235,403,272,582,447	18,44,28,24,36	290	149	0.448506450358	0.6683803196244136	0.895,0.902,0.87,0.764	0.87,0.825,0.833,0.926,0.864	-0.006
804	"LOC409933"	NA	chrNC_037644.1	+	9584627	9584931	9584627	9584790	9588218	9588314	804	54,144,114,156	0,2,0,0	159,277,173,437,323	0,0,0,0,0	290	149	1	1.0	1.0,0.974,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.006
805	"LOC100576215"	NA	chrNC_037645.1	+	8639811	8640149	8639811	8640146	8640380	8641183	805	0,2,4,2	0,0,0,0	2,33,12,17,12	0,0,0,0,2	152	149	1	1.0	NA,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.855	0.029
806	"LOC409325"	NA	chrNC_037645.1	-	2302090	2302366	2302158	2302366	2301879	2301992	806	20,3,0,37	1,1,10,4	2,13,6,16,13	0,1,0,0,0	217	149	4.97370329766e-06	1.937817851711546e-05	0.932,0.673,0.0,0.864	1.0,0.899,1.0,1.0,1.0	-0.363
808	"LOC726853"	NA	chrNC_037652.1	-	2274535	2275043	2274744	2275043	2274356	2274392	808	32,81,0,316	7,42,0,84	0,0,0,0,0	0,0,0,0,4	358	149	1	1.0	0.655,0.445,NA,0.61	NA,NA,NA,NA,0.0	0.57
809	"LOC102653797"	NA	chrNC_037640.1	-	9984890	9988495	9984899	9988495	9983657	9984287	809	0,0,13,0	0,0,0,0	68,20,9,16,4	12,2,7,7,0	158	149	1	1.0	NA,NA,1.0,NA	0.842,0.904,0.548,0.683,1.0	0.205
810	"LOC102653797"	NA	chrNC_037640.1	-	9984890	9988495	9987040	9988495	9983657	9984287	810	4,6,190,14	0,0,0,0	139,71,74,77,26	0,0,0,2,0	2299	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.714,1.0	0.057
811	"LOC102653797"	NA	chrNC_037640.1	-	9984899	9988495	9987040	9988495	9983657	9984287	811	4,6,177,14	0,0,0,0	83,53,72,68,22	0,0,0,2,0	2290	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.689,1.0	0.062
812	"LOC724670"	NA	chrNC_037648.1	-	6581828	6582126	6581887	6582126	6579102	6579286	812	64,127,149,131	0,7,9,7	77,123,43,111,77	7,40,14,24,18	208	149	7.62271357146e-11	4.976125408153681e-10	1.0,0.929,0.922,0.931	0.887,0.688,0.688,0.768,0.754	0.189
813	"LOC413209"	NA	chrNC_037639.1	-	15666882	15667191	15666921	15667191	15666419	15666804	813	28,76,124,53	66,176,209,102	97,103,157,124,105	71,117,112,142,204	188	149	0.000111259878693	0.0003522433641596695	0.252,0.255,0.32,0.292	0.52,0.411,0.526,0.409,0.29	-0.151
814	"LOC100578161"	NA	chrNC_037643.1	-	16493875	16494503	16494353	16494503	16490886	16492070	814	603,1130,1284,1127	0,0,8,0	799,1045,1098,1176,1237	0,0,6,0,0	627	149	1	1.0	1.0,1.0,0.974,1.0	1.0,1.0,0.978,1.0,1.0	-0.002
815	"LOC100578161"	NA	chrNC_037643.1	-	16493875	16494503	16494353	16494503	16490886	16492956	815	480,952,992,959	2,6,11,24	729,991,1027,1024,1087	19,6,5,9,10	627	149	0.323506556637	0.508105046016807	0.983,0.974,0.955,0.905	0.901,0.975,0.98,0.964,0.963	-0.002
816	"LOC726683"	NA	chrNC_037642.1	+	13612346	13612493	13612346	13612446	13612610	13612795	816	120,285,213,341	0,4,7,4	110,141,162,190,198	4,9,6,20,3	196	149	2.0207049182e-05	7.189421196103859e-05	1.0,0.982,0.959,0.985	0.954,0.923,0.954,0.878,0.98	0.044
817	"LOC411320"	NA	chrNC_037646.1	-	9472664	9472837	9472705	9472837	9472229	9472328	817	267,566,584,532	6,4,2,4	274,426,365,411,254	12,14,14,3,2	190	149	3.90544300048e-05	0.0001319503108406449	0.972,0.991,0.996,0.991	0.947,0.96,0.953,0.991,0.99	0.019
818	"LOC408769"	NA	chrNC_037641.1	+	13205056	13205200	13205056	13205191	13205315	13205424	818	41,101,89,124	811,1604,850,1958	105,152,192,207,227	1724,2449,2254,2736,2837	158	149	0.499809101858	0.7310492679522498	0.046,0.056,0.09,0.056	0.054,0.055,0.074,0.067,0.07	-0.002
819	"LOC408769"	NA	chrNC_037641.1	+	13205056	13205200	13205056	13205191	13205365	13205424	819	9,38,26,31	50,95,44,145	46,65,74,71,76	301,363,329,419,377	158	149	0.00824107283399	0.01927853507570811	0.145,0.274,0.358,0.168	0.126,0.144,0.175,0.138,0.16	0.088
820	"LOC408769"	NA	chrNC_037641.1	+	13205056	13205200	13205056	13205191	13206466	13208540	820	13,42,38,33	2,15,20,14	41,64,74,71,76	1,7,2,5,0	158	149	1.28919097619e-12	9.605992021240639e-12	0.86,0.725,0.642,0.69	0.975,0.896,0.972,0.931,1.0	-0.226
821	"LOC408769"	NA	chrNC_037641.1	+	13205550	13205685	13205550	13205669	13206466	13208540	821	307,443,399,651	1080,1672,772,2338	1193,2023,1429,1879,2744	353,472,390,472,471	165	149	0	0.0	0.204,0.193,0.318,0.201	0.753,0.795,0.768,0.782,0.84	-0.559
822	"LOC408723"	NA	chrNC_037640.1	-	13364736	13364906	13364757	13364906	13364356	13364543	822	1,5,16,9	946,2235,3599,2078	133,62,165,158,194	2471,3247,3080,3827,2931	170	149	0	0.0	0.001,0.002,0.004,0.004	0.045,0.016,0.045,0.035,0.055	-0.036
823	"LOC409427"	NA	chrNC_037647.1	-	6010883	6011080	6010910	6011080	6010203	6010563	823	176,527,421,485	90,243,413,251	538,789,668,757,898	194,249,298,243,271	176	149	6.85675954282e-05	0.00022347583016584183	0.623,0.647,0.463,0.621	0.701,0.728,0.655,0.725,0.737	-0.121
824	"LOC411490"	NA	chrNC_037646.1	+	11286633	11287095	11286633	11286828	11308143	11308287	824	111,261,316,361	0,0,0,0	465,663,612,735,674	1,0,2,2,0	416	149	1	1.0	1.0,1.0,1.0,1.0	0.994,1.0,0.991,0.992,1.0	0.005
825	"LOC411490"	NA	chrNC_037646.1	+	11286633	11287100	11286633	11286828	11308143	11308287	825	231,550,621,793	0,0,0,0	814,1207,1055,1344,1107	1,0,2,2,0	421	149	1	1.0	1.0,1.0,1.0,1.0	0.997,1.0,0.995,0.996,1.0	0.002
826	"LOC411490"	NA	chrNC_037646.1	+	11286633	11287100	11286633	11287095	11308143	11308287	826	131,299,320,451	11,10,15,16	363,583,466,650,467	14,39,20,41,34	154	149	0.0719077703977	0.13837556164357398	0.92,0.967,0.954,0.965	0.962,0.935,0.958,0.939,0.93	0.007
827	"LOC411490"	NA	chrNC_037646.1	+	11286633	11287100	11286633	11287095	11308944	11309043	827	2,13,13,13	0,0,0,0	11,25,10,29,14	0,0,0,1,0	154	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.966,1.0	0.007
828	"LOC411490"	NA	chrNC_037646.1	+	11286964	11287100	11286964	11287095	11310837	11311100	828	2,13,14,13	0,0,0,0	12,26,14,33,20	4,1,0,0,1	154	149	0.625270832348	0.8746677319760582	1.0,1.0,1.0,1.0	0.744,0.962,1.0,1.0,0.951	0.069
829	"LOC551537"	NA	chrNC_037640.1	-	11675977	11676094	11676007	11676094	11675675	11675849	829	0,12,42,36	86,199,183,241	2,0,8,4,7	80,137,170,103,99	179	149	2.8947934394e-07	1.31814359699428e-06	0.0,0.048,0.16,0.111	0.02,0.0,0.038,0.031,0.056	0.051
830	"LOC408271"	NA	chrNC_037647.1	-	11804088	11804631	11804167	11804631	11800084	11800459	830	4,9,4,2	1,19,2,0	35,62,24,19,35	14,63,44,30,50	228	149	0.322999777131	0.5076693940276299	0.723,0.236,0.567,1.0	0.62,0.391,0.263,0.293,0.314	0.255
831	"LOC408271"	NA	chrNC_037647.1	-	11804088	11804631	11804167	11804631	11800084	11800714	831	0,4,4,17	0,2,17,15	33,42,29,26,41	23,35,18,32,24	228	149	1	1.0	NA,0.567,0.133,0.425	0.484,0.44,0.513,0.347,0.528	-0.087
832	"LOC409965"	NA	chrNC_037640.1	-	8274203	8274606	8274423	8274606	8273102	8273340	832	695,1538,1163,1500	65,106,95,81	1097,1407,1441,1287,1786	61,64,72,76,80	369	149	0.000596119048165	0.0016934678479963352	0.812,0.854,0.832,0.882	0.879,0.899,0.89,0.872,0.9	-0.043
833	"LOC100577257"	NA	chrNC_037642.1	-	13243996	13246720	13246124	13246720	13243115	13243403	833	185,415,454,1045	2,2,0,1	54,31,77,51,409	2,0,0,2,2	2277	149	0.668266035314	0.9254522754379737	0.858,0.931,1.0,0.986	0.639,1.0,1.0,0.625,0.93	0.105
834	"LOC100577165"	NA	chrNC_037647.1	+	11237317	11237485	11237317	11237468	11237684	11237817	834	7,58,54,68	0,0,0,1	9,11,20,6,9	0,0,0,0,1	166	149	1	1.0	1.0,1.0,1.0,0.984	1.0,1.0,1.0,1.0,0.89	0.018
835	"LOC100577165"	NA	chrNC_037647.1	+	11237317	11237485	11237317	11237468	11238476	11238619	835	11,54,52,59	0,2,1,0	9,8,20,6,9	0,0,0,0,0	166	149	1	1.0	1.0,0.96,0.979,1.0	1.0,1.0,1.0,1.0,1.0	-0.015
836	"LOC727168"	NA	chrNC_037639.1	-	1636914	1637267	1636938	1637267	1636120	1636305	836	576,1272,479,921	9,55,43,20	832,1182,724,1044,809	48,54,41,59,46	173	149	0.0111105964598	0.025296039059194857	0.982,0.952,0.906,0.975	0.937,0.95,0.938,0.938,0.938	0.014
837	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762086	14762535	14754523	14754584	837	26,69,33,84	0,5,2,3	38,37,28,76,37	1,4,7,19,9	163	149	4.03371072979e-05	0.00013607624763758034	1.0,0.927,0.938,0.962	0.972,0.894,0.785,0.785,0.79	0.112
838	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762119	14762535	14754523	14754584	838	236,470,254,503	0,10,0,2	98,170,128,214,112	0,4,2,1,2	196	149	1	1.0	1.0,0.973,1.0,0.995	1.0,0.97,0.98,0.994,0.977	0.008
839	"LOC726231"	NA	chrNC_037639.1	-	14762086	14762535	14762119	14762535	14754523	14754584	839	210,406,223,422	0,10,0,2	61,137,107,157,84	0,4,2,1,2	182	149	0.602371114564	0.8512434716028942	1.0,0.971,1.0,0.994	1.0,0.966,0.978,0.992,0.972	0.01
840	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762086	14762535	14755213	14755339	840	26,60,31,88	1,8,1,17	31,27,26,45,22	6,36,10,17,2	163	149	0.00181961384923	0.004776756166483974	0.96,0.873,0.966,0.826	0.825,0.407,0.704,0.708,0.91	0.195
841	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762119	14762535	14755213	14755339	841	236,461,252,507	0,4,6,3	91,160,126,183,97	0,0,0,6,0	196	149	1	1.0	1.0,0.989,0.97,0.992	1.0,1.0,1.0,0.959,1.0	-0.004
842	"LOC726231"	NA	chrNC_037639.1	-	14762086	14762535	14762119	14762535	14755213	14755339	842	211,409,222,436	0,4,6,3	66,169,110,155,77	0,0,0,6,0	182	149	0.923840720595	1.0	1.0,0.988,0.968,0.992	1.0,1.0,1.0,0.955,1.0	-0.004
843	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762086	14762535	14755462	14755609	843	22,39,35,55	1,0,7,1	29,20,20,37,20	0,0,13,1,0	163	149	0.493274320805	0.7229245509546125	0.953,1.0,0.82,0.98	1.0,1.0,0.584,0.971,1.0	0.027
844	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762086	14762535	14756223	14756665	844	206,151,382,210	255,272,202,328	68,60,27,51,41	10,50,20,37,53	163	149	0.0444934000767	0.0902510489181825	0.425,0.337,0.634,0.369	0.861,0.523,0.552,0.558,0.414	-0.14
845	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762119	14762535	14756223	14756665	845	416,552,603,629	195,210,156,253	128,193,127,189,116	10,18,11,22,9	196	149	0	0.0	0.619,0.666,0.746,0.654	0.907,0.891,0.898,0.867,0.907	-0.223
846	"LOC726231"	NA	chrNC_037639.1	-	14762086	14762535	14762119	14762535	14756223	14756665	846	465,673,423,747	195,210,156,253	70,183,120,175,128	10,18,11,22,9	182	149	0	0.0	0.661,0.724,0.689,0.707	0.851,0.893,0.899,0.867,0.921	-0.191
847	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762086	14762535	14756223	14756749	847	57,125,72,139	60,191,82,124	68,26,57,105,41	14,27,55,40,15	163	149	0.000589753509461	0.0016796969323515996	0.465,0.374,0.445,0.506	0.816,0.468,0.486,0.706,0.714	-0.191
848	"LOC102656575"	NA	chrNC_037638.1	-	19456316	19457519	19456903	19457519	19453631	19456102	848	45,94,327,150	0,0,0,0	220,322,272,276,208	0,0,2,0,0	736	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.965,1.0,1.0	0.007
849	"LOC102655229"	NA	chrNC_037638.1	-	5598242	5598841	5598364	5598841	5597483	5597976	849	16,18,32,77	0,0,27,10	6,15,3,9,2	7,2,2,16,2	271	149	0.00280851292124	0.007193563767018658	1.0,1.0,0.395,0.809	0.32,0.805,0.452,0.236,0.355	0.367
850	"LOC410657"	NA	chrNC_037653.1	+	6353534	6353741	6353534	6353723	6357963	6360034	850	0,0,2,0	8,5,22,26	21,19,11,25,41	7,10,14,54,21	167	149	2.22044604925e-16	2.1742686314116153e-15	0.0,0.0,0.075,0.0	0.728,0.629,0.412,0.292,0.635	-0.52
851	"LOC412610"	NA	chrNC_037638.1	+	2194822	2195215	2194822	2194921	2196176	2196396	851	72,115,92,101	34,73,45,80	61,74,58,58,66	93,81,83,101,79	443	149	3.67424568548e-09	2.0378711032499348e-08	0.416,0.346,0.407,0.298	0.181,0.235,0.19,0.162,0.219	0.169
852	"LOC724911"	NA	chrNC_037649.1	+	866658	866949	866658	866934	867043	867237	852	0,0,5,0	0,0,4,0	0,0,0,2,0	0,0,0,0,0	164	149	1	1.0	NA,NA,0.532,NA	NA,NA,NA,1.0,NA	-0.468
853	"LOC100578669"	NA	chrNC_037648.1	-	1050068	1050423	1050113	1050423	1049273	1049986	853	6,29,16,9	38,72,88,0	1,6,1,10,7	0,3,0,0,8	194	149	0.00770527926711	0.0182177168996949	0.108,0.236,0.123,1.0	1.0,0.606,1.0,1.0,0.402	-0.435
854	"LOC102655020"	NA	chrNC_037651.1	-	249907	251010	250226	251010	249319	249471	854	41,168,44,109	28,67,2,89	16,41,29,109,12	18,20,9,52,24	468	149	0.18132776818	0.311309814571249	0.318,0.444,0.875,0.281	0.221,0.395,0.506,0.4,0.137	0.148
855	"LOC552040"	NA	chrNC_037638.1	+	12389616	12389847	12389616	12389707	12389938	12390199	855	219,397,448,472	5,2,2,6	626,761,772,883,1006	0,6,14,1,11	289	149	0.924199328651	1.0	0.958,0.99,0.991,0.976	1.0,0.985,0.966,0.998,0.979	-0.007
856	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480316	6480185	6480313	6480768	6480886	856	87,92,195,119	211,294,586,288	66,119,182,96,113	232,161,282,287,226	152	149	0.05887204436	0.11591088449170818	0.288,0.235,0.246,0.288	0.218,0.42,0.387,0.247,0.329	-0.056
857	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6480185	6480313	6480768	6480886	857	539,585,1136,532	211,294,586,288	506,708,737,667,650	232,161,282,287,226	174	149	0.00212120395756	0.005500387354796593	0.686,0.63,0.624,0.613	0.651,0.79,0.691,0.666,0.711	-0.064
858	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6480185	6480316	6480768	6480886	858	528,561,1099,497	76,68,158,84	469,666,711,635,616	29,77,156,64,79	171	149	0.17691250034	0.3047119217101844	0.858,0.878,0.858,0.838	0.934,0.883,0.799,0.896,0.872	-0.019
859	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480316	6480185	6480313	6484040	6484278	859	11,28,41,53	8,1,0,1	45,42,30,36,36	2,8,2,6,16	152	149	0.0369470394477	0.0764743603281055	0.574,0.965,1.0,0.981	0.957,0.837,0.936,0.855,0.688	0.025
860	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6480185	6480313	6484040	6484278	860	47,63,120,84	8,1,0,1	112,186,103,188,104	2,8,2,6,16	174	149	0.08582254895	0.162052304459343	0.834,0.982,1.0,0.986	0.98,0.952,0.978,0.964,0.848	0.006
861	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6480185	6480316	6484040	6484278	861	36,39,83,49	0,4,4,18	75,144,77,156,70	8,0,4,4,2	171	149	0.00118263711067	0.0032033977061355075	1.0,0.895,0.948,0.703	0.891,1.0,0.944,0.971,0.968	-0.068
862	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480316	6480185	6480313	6485763	6485918	862	22,52,46,51	8,33,25,70	127,235,116,94,150	136,325,163,109,244	152	149	0.00455589151119	0.011290244024931098	0.729,0.607,0.643,0.417	0.478,0.415,0.411,0.458,0.376	0.171
863	"LOC726283"	NA	chrNC_037640.1	+	13497426	13497798	13497426	13497590	13502130	13502249	863	131,353,46,255	87,205,128,336	132,163,154,330,227	267,406,203,483,290	357	149	0.0350501065659	0.07276349515040965	0.386,0.418,0.13,0.241	0.171,0.144,0.24,0.222,0.246	0.089
864	"LOC724402"	NA	chrNC_037640.1	-	250029	250332	250038	250332	249283	249937	864	4,36,90,53	67,202,274,238	166,201,220,237,188	97,152,199,216,144	158	149	0	0.0	0.053,0.144,0.236,0.174	0.617,0.555,0.51,0.509,0.552	-0.397
865	"LOC551215"	NA	chrNC_037640.1	-	8342187	8342313	8342192	8342313	8340324	8340392	865	8,17,16,2	0,0,0,0	23,17,16,14,27	2,0,0,0,2	154	149	1	1.0	1.0,1.0,1.0,1.0	0.918,1.0,1.0,1.0,0.929	0.031
