ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
378	"LOC100577113"	NA	chrNC_037638.1	-	8184717	8185628	8184717	8184903	8184969	8185628	378	88,141,140,146	58,8,7,28	1494,456,390,672,431	219,67,83,120,83	215	149	0.652737574523	0.8747753560205778	0.513,0.924,0.933,0.783	0.825,0.825,0.765,0.795,0.783	-0.01
379	"LOC100577113"	NA	chrNC_037638.1	-	8184717	8185628	8184717	8185180	8185305	8185628	379	222,187,94,228	31,4,6,10	1108,357,303,631,335	2,1,51,29,6	274	149	0.00272250039341	0.006643713646605	0.796,0.962,0.895,0.925	0.997,0.995,0.764,0.922,0.968	-0.035
380	"LOC102653678"	NA	chrNC_037648.1	-	14529045	14529494	14529045	14529151	14529218	14529494	380	25,25,32,72	1,0,16,11	2,8,5,3,14	0,0,0,0,0	216	149	6.63162507131e-08	3.1127388492608184e-07	0.945,1.0,0.58,0.819	1.0,1.0,1.0,1.0,1.0	-0.164
381	"LOC102653678"	NA	chrNC_037648.1	-	14531147	14532170	14531147	14531643	14531719	14532170	381	19,1,2,12	2,3,0,15	1,3,0,4,2	0,0,0,0,0	225	149	1	1.0	0.863,0.181,1.0,0.346	1.0,1.0,NA,1.0,1.0	-0.402
382	"LOC102653678"	NA	chrNC_037648.1	-	14532625	14534975	14532625	14532731	14532832	14534975	382	4,15,62,26	0,2,1,10	39,60,40,44,29	0,1,0,0,2	250	149	2.20816010145e-05	7.269144495041779e-05	1.0,0.817,0.974,0.608	1.0,0.973,1.0,1.0,0.896	-0.124
384	"LOC102653678"	NA	chrNC_037648.1	-	14532625	14534975	14532625	14533618	14533742	14534975	384	10,5,9,4	0,0,0,0	0,3,0,3,3	0,2,2,0,0	273	149	1	1.0	1.0,1.0,1.0,1.0	NA,0.45,0.0,1.0,1.0	0.387
386	"LOC102653678"	NA	chrNC_037648.1	-	14535050	14536524	14535050	14535164	14535495	14536524	386	8,9,38,10	0,0,22,0	25,40,9,31,22	1,16,0,0,0	480	149	0.943799878913	1.0	1.0,1.0,0.349,1.0	0.886,0.437,1.0,1.0,1.0	-0.027
387	"LOC102653678"	NA	chrNC_037648.1	-	14538605	14539227	14538605	14538925	14539070	14539227	387	6,4,31,18	0,0,6,0	2,19,4,11,4	0,0,0,0,0	294	149	0.12759702828	0.21397040126953845	1.0,1.0,0.724,1.0	1.0,1.0,1.0,1.0,1.0	-0.069
388	"LOC724288"	NA	chrNC_037648.1	-	9930861	9931226	9930861	9930997	9931084	9931226	388	57,100,162,164	0,0,0,9	29,74,31,61,54	0,12,3,11,0	236	149	1.81055797243e-05	6.061970549330478e-05	1.0,1.0,1.0,0.92	1.0,0.796,0.867,0.778,1.0	0.092
389	"LOC551970"	NA	chrNC_037640.1	+	4548684	4549261	4548684	4548984	4549082	4549261	389	12,50,58,38	0,0,0,2	14,0,22,4,2	0,0,0,0,0	247	149	1	1.0	1.0,1.0,1.0,0.92	1.0,NA,1.0,1.0,1.0	-0.02
390	"LOC551970"	NA	chrNC_037640.1	+	4548684	4549261	4548684	4548984	4549093	4549261	390	14,50,58,38	0,0,0,0	14,0,24,4,2	0,0,2,0,0	258	149	1	1.0	1.0,1.0,1.0,1.0	1.0,NA,0.874,1.0,1.0	0.031
391	"LOC102656910"	NA	chrNC_037640.1	+	13172642	13173139	13172642	13172824	13172935	13173139	391	0,17,34,26	0,0,6,4	40,136,129,160,78	2,19,23,23,10	260	149	1	1.0	NA,1.0,0.765,0.788	0.92,0.804,0.763,0.799,0.817	0.03
392	"LOC102655652"	NA	chrNC_037638.1	-	1961412	1961768	1961412	1961594	1961692	1961768	392	0,1,0,8	1,0,0,3	0,0,5,1,0	0,1,1,0,2	247	149	1	1.0	0.0,1.0,NA,0.617	NA,0.0,0.751,1.0,0.0	0.101
393	"LOC102655652"	NA	chrNC_037638.1	-	1963062	1964940	1963062	1963327	1963428	1964940	393	0,2,10,6	0,0,4,14	3,20,7,24,4	2,7,8,16,12	250	149	1	1.0	NA,1.0,0.598,0.203	0.472,0.63,0.343,0.472,0.166	0.184
394	"LOC410256"	NA	chrNC_037648.1	+	14005429	14006037	14005429	14005681	14005795	14006037	394	80,232,163,202	4,0,64,0	130,208,135,144,189	0,0,0,0,0	263	149	6.54640326614e-07	2.675842335034725e-06	0.919,1.0,0.591,1.0	1.0,1.0,1.0,1.0,1.0	-0.123
395	"LOC724361"	NA	chrNC_037648.1	+	558242	558686	558242	558303	558384	558686	395	159,274,137,313	4,14,30,38	109,199,172,163,167	19,25,45,15,27	230	149	0.0107153332289	0.022605896553872903	0.963,0.927,0.747,0.842	0.788,0.838,0.712,0.876,0.8	0.067
396	"LOC102656066"	NA	chrNC_037648.1	-	13567567	13568755	13567567	13567618	13567949	13568755	396	4,16,44,19	0,0,3,2	8,7,5,3,10	0,0,7,1,0	480	149	0.920569041458	1.0	1.0,1.0,0.82,0.747	1.0,1.0,0.181,0.482,1.0	0.159
397	"LOC412855"	NA	chrNC_037640.1	+	8029237	8029615	8029237	8029391	8029463	8029615	397	1,10,15,16	24,47,22,39	12,11,28,40,47	99,137,153,253,182	221	149	0.0487871672716	0.09013222428143051	0.027,0.125,0.315,0.217	0.076,0.051,0.11,0.096,0.148	0.075
398	"LOC726014"	NA	chrNC_037638.1	-	11153813	11155690	11153813	11154953	11155327	11155690	398	190,697,374,630	4,23,59,25	303,695,414,748,498	15,33,15,33,10	523	149	0.232860096168	0.3620217976874929	0.931,0.896,0.644,0.878	0.852,0.857,0.887,0.866,0.934	-0.042
399	"LOC726014"	NA	chrNC_037638.1	-	11153813	11155690	11153813	11155141	11155327	11155690	399	137,534,280,458	2,5,60,16	225,513,325,607,425	30,11,13,16,4	335	149	0.493941469552	0.6931564706547257	0.968,0.979,0.675,0.927	0.769,0.954,0.917,0.944,0.979	-0.025
400	"LOC724187"	NA	chrNC_037639.1	+	11059269	11059513	11059269	11059334	11059409	11059513	400	13,61,429,116	0,0,19,18	1474,1149,1589,1020,540	67,65,50,41,10	224	149	0.219126289162	0.34229759501261464	1.0,1.0,0.938,0.811	0.936,0.922,0.955,0.943,0.973	-0.009
401	"LOC724187"	NA	chrNC_037639.1	+	11059269	11060453	11059269	11059513	11060198	11060453	401	49,122,575,123	8,18,199,23	2893,2311,2687,2082,1355	128,88,111,49,24	834	149	0	0.0	0.523,0.548,0.34,0.489	0.802,0.824,0.812,0.884,0.91	-0.371
402	"LOC102656085"	NA	chrNW_020555866.1	+	21321	21661	21321	21382	21482	21661	402	50,44,8,104	3,0,0,1	0,11,1,0,11	0,0,0,0,0	249	149	1	1.0	0.909,1.0,1.0,0.984	NA,1.0,1.0,NA,1.0	-0.027
403	"LOC102656085"	NA	chrNW_020555866.1	+	21321	21661	21321	21410	21482	21661	403	36,38,8,98	0,0,1,1	0,8,1,0,10	0,0,0,0,0	221	149	1	1.0	1.0,1.0,0.844,0.985	NA,1.0,1.0,NA,1.0	-0.043
404	"LOC102656085"	NA	chrNW_020555866.1	+	21321	21661	21321	21482	21594	21661	404	56,41,15,59	5,11,0,15	2,4,4,6,15	1,2,0,0,0	261	149	0.000256014931922	0.0007155289122948205	0.865,0.68,1.0,0.692	0.533,0.533,1.0,1.0,1.0	-0.004
405	"LOC552070"	NA	chrNC_037649.1	+	7319777	7320163	7319777	7319882	7319961	7320163	405	13,19,36,19	13,33,51,54	6,2,16,11,2	5,29,33,21,19	228	149	0.0545283583442	0.09924363550215251	0.395,0.273,0.316,0.187	0.44,0.043,0.241,0.255,0.064	0.084
406	"LOC552070"	NA	chrNC_037649.1	+	7319777	7320163	7319777	7319886	7319961	7320163	406	13,19,34,19	5,4,8,4	6,2,8,11,2	0,6,0,15,21	224	149	0.137978034429	0.22864265502508277	0.634,0.76,0.739,0.76	1.0,0.181,1.0,0.328,0.06	0.209
407	"LOC552070"	NA	chrNC_037649.1	+	7321818	7321996	7321818	7321846	7321952	7321996	407	90,192,500,201	90,162,298,118	115,119,111,192,131	43,79,69,91,66	255	149	0.0218988460255	0.043399531214172726	0.369,0.409,0.495,0.499	0.61,0.468,0.485,0.552,0.537	-0.087
408	"LOC100576196"	NA	chrNC_037642.1	+	8678386	8681069	8678386	8678973	8679886	8681069	408	166,572,63,1503	30,72,4,94	50,77,45,52,71	0,19,2,3,0	1062	149	0.041776892548	0.07791469883952093	0.437,0.527,0.688,0.692	1.0,0.362,0.759,0.709,1.0	-0.18
409	"LOC100577600"	NA	chrNC_037645.1	+	5214160	5218760	5214160	5216616	5217120	5218760	409	20,54,197,92	3,5,15,15	371,442,412,731,518	32,31,27,47,54	653	149	0.21295039904	0.33424461884257184	0.603,0.711,0.75,0.583	0.726,0.765,0.777,0.78,0.686	-0.085
410	"LOC107964419"	NA	chrNC_037642.1	+	5843288	5843854	5843288	5843394	5843540	5843854	410	4,23,31,14	2,4,4,3	12,34,11,27,24	10,18,18,22,10	295	149	0.000191809428823	0.0005469914234748924	0.503,0.744,0.797,0.702	0.377,0.488,0.236,0.383,0.548	0.28
411	"LOC412813"	NA	chrNC_037638.1	+	10085694	10086307	10085694	10086005	10086120	10086307	411	5,0,27,14	0,0,8,0	0,8,4,6,0	0,10,12,0,0	264	149	1	1.0	1.0,NA,0.656,1.0	NA,0.311,0.158,1.0,NA	0.396
412	"LOC408286"	NA	chrNC_037647.1	-	9839621	9840301	9839621	9839776	9839866	9840301	412	41,65,60,25	1325,2821,3502,2603	47,33,21,56,41	905,1468,1114,1346,1131	239	149	7.95350554073e-06	2.7865674769486182e-05	0.019,0.014,0.011,0.006	0.031,0.014,0.012,0.025,0.022	-0.008
413	"LOC726602"	NA	chrNC_037641.1	+	12185607	12186151	12185607	12185867	12185975	12186151	413	58,130,232,114	14,73,95,50	74,121,55,97,100	39,71,82,42,68	257	149	0.02588334584	0.05048024307960238	0.706,0.508,0.586,0.569	0.524,0.497,0.28,0.572,0.46	0.126
414	"LOC726602"	NA	chrNC_037641.1	+	12185975	12186331	12185975	12186151	12186229	12186331	414	22,39,92,37	0,14,27,8	69,85,71,92,62	18,21,2,28,14	227	149	0.888380565429	1.0	1.0,0.646,0.691,0.752	0.716,0.727,0.959,0.683,0.744	0.006
415	"LOC100577958"	NA	chrNC_037643.1	-	15341932	15345310	15341932	15342351	15343264	15345310	415	50,82,50,128	0,0,0,1	34,65,52,61,35	0,0,0,0,5	1062	149	0.271159619335	0.4156368540119296	1.0,1.0,1.0,0.947	1.0,1.0,1.0,1.0,0.495	0.088
416	"LOC413404"	NA	chrNC_037640.1	-	8252801	8252934	8252801	8252841	8252923	8252934	416	212,471,736,386	2,29,54,16	360,479,320,491,415	69,56,57,64,66	231	149	7.54951656745e-15	6.27633538361733e-14	0.986,0.913,0.898,0.94	0.771,0.847,0.784,0.832,0.802	0.127
417	"LOC409383"	NA	chrNC_037638.1	-	5614359	5615129	5614359	5614577	5614948	5615129	417	56,203,408,249	0,2,27,4	176,200,183,243,214	0,6,0,1,6	520	149	0.0020795792933	0.005204253282467601	1.0,0.967,0.812,0.947	1.0,0.905,1.0,0.986,0.911	-0.029
418	"LOC724275"	NA	chrNC_037639.1	+	3887872	3888321	3887872	3888151	3888222	3888321	418	80,109,87,17	18,26,26,2	154,87,119,130,142	29,5,14,22,12	220	149	0.00302585072006	0.007347424644502129	0.751,0.74,0.694,0.852	0.782,0.922,0.852,0.8,0.889	-0.09
419	"LOC100576602"	NA	chrNC_037638.1	+	1456457	1458331	1456457	1456741	1458098	1458331	419	28,42,163,81	6,0,20,8	65,117,118,57,83	4,1,2,7,6	1506	149	0.21328963445	0.33424461884257184	0.316,1.0,0.446,0.5	0.617,0.92,0.854,0.446,0.578	-0.118
420	"LOC100576602"	NA	chrNC_037638.1	+	1457618	1458331	1457618	1457919	1458098	1458331	420	8,20,53,13	12,0,13,11	26,37,35,12,32	9,2,13,0,4	328	149	0.181896304609	0.2892062800995608	0.232,1.0,0.649,0.349	0.568,0.894,0.55,1.0,0.784	-0.202
421	"LOC100576602"	NA	chrNC_037638.1	+	1458415	1460077	1458415	1458935	1459575	1460077	421	59,8,102,77	20,1,28,30	50,108,140,91,45	8,26,30,15,16	789	149	0.182677996629	0.2899791499887524	0.358,0.602,0.408,0.326	0.541,0.44,0.468,0.534,0.347	-0.043
422	"LOC100576602"	NA	chrNC_037638.1	+	1458415	1460077	1458415	1459147	1459575	1460077	422	19,2,39,31	8,0,17,4	24,67,31,32,7	0,0,0,0,0	577	149	2.02715622066e-12	1.3620823647037399e-11	0.38,1.0,0.372,0.667	1.0,1.0,1.0,1.0,1.0	-0.395
423	"LOC100576602"	NA	chrNC_037638.1	+	1461018	1463136	1461018	1462872	1463008	1463136	423	34,28,89,28	3,0,32,0	23,32,22,17,51	41,59,58,46,67	285	149	5.55111512313e-16	5.04226290350975e-15	0.856,1.0,0.593,1.0	0.227,0.221,0.165,0.162,0.285	0.65
424	"LOC100576288"	NA	chrNC_037638.1	-	9233712	9235877	9233712	9233975	9235840	9235877	424	217,919,1822,1088	4,19,60,33	440,253,439,302,499	16,5,9,13,61	2014	149	0.154432662543	0.2510632270162252	0.801,0.782,0.692,0.709	0.67,0.789,0.783,0.632,0.377	0.096
425	"LOC100576288"	NA	chrNC_037638.1	-	9233712	9235877	9233712	9235763	9235840	9235877	425	19,68,110,83	0,0,26,1	16,7,25,11,59	2,0,11,14,0	226	149	0.114841798097	0.1949131555936972	1.0,1.0,0.736,0.982	0.841,1.0,0.6,0.341,1.0	0.173
426	"LOC100576288"	NA	chrNC_037638.1	-	9235840	9236828	9235840	9235877	9235969	9236828	426	31,140,239,167	12,26,119,30	16,17,31,45,42	46,4,45,28,60	241	149	0.000149628372166	0.0004317218620436647	0.615,0.769,0.554,0.775	0.177,0.724,0.299,0.498,0.302	0.278
427	"LOC100576288"	NA	chrNC_037638.1	-	9235840	9236828	9235840	9235894	9235969	9236828	427	31,138,229,157	2,8,31,12	16,16,27,43,26	6,0,7,12,2	224	149	0.0764280700137	0.13607248036921904	0.912,0.92,0.831,0.897	0.639,1.0,0.72,0.704,0.896	0.098
428	"LOC411037"	NA	chrNC_037641.1	+	6569943	6570646	6569943	6570163	6570228	6570646	428	84,195,72,70	6,6,13,12	44,60,50,50,22	0,2,0,2,0	214	149	1	1.0	0.907,0.958,0.794,0.802	1.0,0.954,1.0,0.946,1.0	-0.115
429	"LOC107964593"	NA	chrNC_037638.1	+	5688023	5688502	5688023	5688241	5688382	5688502	429	41,189,123,144	0,1,2,0	4,19,9,16,6	0,0,0,0,2	290	149	1	1.0	1.0,0.99,0.969,1.0	1.0,1.0,1.0,1.0,0.607	0.068
430	"LOC725527"	NA	chrNC_037638.1	-	14137304	14137928	14137304	14137358	14137631	14137928	430	2,0,35,31	0,2,2,6	12,24,30,26,36	6,4,11,28,12	422	149	0.29530225128	0.44843886765585134	1.0,0.0,0.861,0.646	0.414,0.679,0.491,0.247,0.514	0.158
431	"5-HT2alpha"	NA	chrNC_037646.1	-	8796100	8797600	8796100	8796397	8796836	8797600	431	88,229,168,162	10,2,8,8	34,139,77,106,83	21,36,15,8,27	588	149	3.50511904501e-07	1.4694537534849614e-06	0.69,0.967,0.842,0.837	0.291,0.495,0.565,0.771,0.438	0.322
432	"5-HT2alpha"	NA	chrNC_037646.1	-	8796100	8797600	8796100	8796397	8796870	8797600	432	103,267,187,203	12,17,6,7	59,155,85,119,122	26,32,38,22,61	622	149	4.2018610813e-12	2.7664602152720132e-11	0.673,0.79,0.882,0.874	0.352,0.537,0.349,0.564,0.324	0.38
433	"5-HT2alpha"	NA	chrNC_037646.1	-	8796100	8797600	8796100	8796397	8797437	8797600	433	160,471,274,344	6,15,0,2	90,225,137,197,209	2,14,11,9,30	1189	149	2.5432654714e-05	8.288848596157476e-05	0.77,0.797,1.0,0.956	0.849,0.668,0.609,0.733,0.466	0.216
434	"LOC413261"	NA	chrNC_037648.1	+	15065569	15066692	15065569	15065828	15065971	15066692	434	22,48,42,36	0,0,2,0	40,33,27,30,26	0,0,0,0,0	292	149	1	1.0	1.0,1.0,0.915,1.0	1.0,1.0,1.0,1.0,1.0	-0.021
435	"LOC724634"	NA	chrNC_037638.1	-	6506994	6515716	6506994	6510209	6510272	6515716	435	618,995,779,1047	85,115,249,132	928,1009,888,1275,998	17,26,8,27,15	212	149	0	0.0	0.836,0.859,0.687,0.848	0.975,0.965,0.987,0.971,0.979	-0.168
436	"LOC552091"	NA	chrNC_037638.1	-	14354057	14354285	14354057	14354102	14354192	14354285	436	316,633,606,719	40,41,36,60	209,385,230,292,313	1,5,2,11,1	239	149	0	0.0	0.831,0.906,0.913,0.882	0.992,0.98,0.986,0.943,0.995	-0.096
437	"LOC408519"	NA	chrNC_037652.1	+	7464630	7467094	7464630	7466685	7466823	7467094	437	184,179,147,322	10,1,2,32	88,194,109,156,147	0,9,6,0,0	287	149	0.0013238594474	0.003406784426203901	0.905,0.989,0.974,0.839	1.0,0.918,0.904,1.0,1.0	-0.038
438	"LOC100578866"	NA	chrNC_037647.1	+	11613843	11614555	11613843	11614146	11614443	11614555	438	57,180,222,261	4,13,35,41	122,98,122,59,8	6,4,2,3,2	446	149	0.000585828551132	0.0015702125919685574	0.826,0.822,0.679,0.68	0.872,0.891,0.953,0.868,0.572	-0.079
439	"LOC100578866"	NA	chrNC_037647.1	+	11614680	11615872	11614680	11614865	11615000	11615872	439	55,184,262,251	18,39,51,32	72,113,132,55,81	0,2,22,4,14	284	149	0.000389182366952	0.0010664466535751731	0.616,0.712,0.729,0.805	1.0,0.967,0.759,0.878,0.752	-0.156
440	"LOC100578866"	NA	chrNC_037647.1	+	11614680	11615872	11614680	11614865	11615496	11615872	440	169,413,546,556	0,0,10,0	119,206,249,92,123	0,4,0,0,0	780	149	0.162346232369	0.26237504770014664	1.0,1.0,0.913,1.0	1.0,0.908,1.0,1.0,1.0	-0.003
441	"LOC100578866"	NA	chrNC_037647.1	+	11614680	11615872	11614680	11615290	11615496	11615872	441	55,105,159,223	0,2,26,12	23,45,52,18,8	0,4,0,0,0	355	149	0.000119328390089	0.00035153498701894593	1.0,0.957,0.72,0.886	1.0,0.825,1.0,1.0,1.0	-0.074
442	"LOC113219245"	NA	chrNC_037638.1	-	7058995	7059507	7058995	7059267	7059360	7059507	442	23,20,25,62	0,2,12,21	28,15,17,28,4	2,0,14,2,0	242	149	0.23227929247	0.36169204113185716	1.0,0.86,0.562,0.645	0.896,1.0,0.428,0.896,1.0	-0.077
443	"LOC725130"	NA	chrNC_037643.1	-	15368066	15368827	15368066	15368530	15368621	15368827	443	10,10,29,20	0,7,16,4	59,45,26,40,63	2,0,6,10,4	240	149	0.0141611906128	0.029246585244540633	1.0,0.47,0.529,0.756	0.948,1.0,0.729,0.713,0.907	-0.171
444	"LOC413718"	NA	chrNC_037642.1	+	13117078	13117612	13117078	13117269	13117356	13117612	444	4,24,24,21	190,338,342,269	9,14,7,6,14	71,129,45,116,74	236	149	0.0109126244992	0.022923521699604283	0.013,0.043,0.042,0.047	0.074,0.064,0.089,0.032,0.107	-0.037
445	"LOC410999"	NA	chrNC_037641.1	-	11998727	11998912	11998727	11998823	11998901	11998912	445	171,457,274,303	5,33,47,34	251,460,287,410,377	12,14,15,8,14	227	149	9.34915347361e-08	4.3261884705714197e-07	0.957,0.901,0.793,0.854	0.932,0.956,0.926,0.971,0.946	-0.07
446	"LOC552144"	NA	chrNC_037647.1	+	6490746	6490966	6490746	6490807	6490915	6490966	446	152,505,325,284	41,55,81,20	195,242,314,377,234	12,0,12,2,0	257	149	0	0.0	0.682,0.842,0.699,0.892	0.904,1.0,0.938,0.991,1.0	-0.188
447	"LOC412436"	NA	chrNC_037638.1	-	14203737	14204102	14203737	14203859	14203967	14204102	447	75,164,87,181	10,51,26,88	69,83,68,163,114	38,21,48,100,31	257	149	0.104466031844	0.17916289727091608	0.813,0.651,0.66,0.544	0.513,0.696,0.451,0.486,0.681	0.102
448	"LOC412436"	NA	chrNC_037638.1	-	14203737	14204102	14203737	14203859	14203990	14204102	448	75,170,94,198	27,79,30,64	76,88,73,186,114	52,49,22,109,44	280	149	0.075755147709	0.13511963618641637	0.596,0.534,0.625,0.622	0.437,0.489,0.638,0.476,0.58	0.07
450	"LOC408507"	NA	chrNC_037652.1	-	8810703	8814187	8810703	8811811	8812326	8814187	450	265,612,559,670	23,73,284,87	341,408,459,440,408	23,31,13,19,30	664	149	0.000147627854194	0.00042720626833130977	0.721,0.653,0.306,0.633	0.769,0.747,0.888,0.839,0.753	-0.221
451	"LOC408507"	NA	chrNC_037652.1	-	8814905	8815541	8814905	8815033	8815156	8815541	451	282,665,785,571	41,90,166,104	472,693,620,800,722	110,157,138,197,148	272	149	0.00334863662994	0.008051501308752793	0.79,0.802,0.721,0.75	0.702,0.707,0.711,0.69,0.728	0.058
452	"LOC100576277"	NA	chrNC_037642.1	-	11471807	11472643	11471807	11471999	11472405	11472643	452	846,4346,5932,2415	0,28,68,2	2836,3925,5011,2171,5317	14,13,45,8,30	555	149	0.246721192953	0.3811551028140047	1.0,0.977,0.959,0.997	0.982,0.988,0.968,0.986,0.979	0.003
453	"LOC100576277"	NA	chrNC_037642.1	-	11473563	11474755	11473563	11473693	11473801	11474755	453	69,816,954,613	17,157,285,132	615,911,954,523,927	95,131,219,2,196	257	149	0.000152461469172	0.0004386061620461349	0.702,0.751,0.66,0.729	0.79,0.801,0.716,0.993,0.733	-0.096
454	"LOC100576277"	NA	chrNC_037642.1	-	11473563	11474755	11473563	11474409	11474624	11474755	454	248,1886,2873,486	6,16,9,0	1346,1728,2115,621,2071	52,53,61,5,73	364	149	0	0.0	0.944,0.98,0.992,1.0	0.914,0.93,0.934,0.981,0.921	0.043
455	"LOC107964955"	NA	chrNC_037646.1	-	11005070	11005787	11005070	11005375	11005452	11005787	455	14,21,0,4	15,26,0,41	40,36,25,15,8	9,0,3,6,1	226	149	1	1.0	0.381,0.347,NA,0.06	0.746,1.0,0.846,0.622,0.841	-0.548
456	"LOC100577396"	NA	chrNC_037642.1	-	7209438	7210605	7209438	7209693	7210113	7210605	456	6,42,187,10	0,0,162,2	5,20,44,55,3	0,8,6,12,1	569	149	0.355507214894	0.5260219876485883	1.0,1.0,0.232,0.567	1.0,0.396,0.658,0.545,0.44	0.092
457	"LOC100577396"	NA	chrNC_037642.1	-	7211503	7211809	7211503	7211545	7211643	7211809	457	6,15,187,6	3,9,49,2	8,6,29,40,6	2,4,5,20,3	247	149	0.852902759531	1.0	0.547,0.501,0.697,0.644	0.707,0.475,0.778,0.547,0.547	-0.014
458	"LOC100577396"	NA	chrNC_037642.1	-	7211503	7211963	7211503	7211809	7211879	7211963	458	2,4,149,2	4,6,32,22	4,10,28,27,2	0,6,4,6,2	219	149	0.004675012118	0.010764528036547448	0.254,0.312,0.76,0.058	1.0,0.531,0.826,0.754,0.405	-0.357
459	"LOC411348"	NA	chrNC_037639.1	-	4843787	4846721	4843787	4846523	4846604	4846721	459	129,274,267,340	13,18,60,30	342,333,311,302,283	78,53,42,92,54	230	149	0.000869375379038	0.0022926270076244035	0.865,0.908,0.742,0.88	0.74,0.803,0.827,0.68,0.772	0.084
460	"LOC412884"	NA	chrNC_037649.1	-	8622995	8623816	8622995	8623390	8623465	8623816	460	358,795,495,776	47,121,159,75	484,713,657,879,672	1,24,22,28,31	224	149	0	0.0	0.835,0.814,0.674,0.873	0.997,0.952,0.952,0.954,0.935	-0.159
461	"LOC100578445"	NA	chrNC_037638.1	+	5071924	5072340	5071924	5072130	5072209	5072340	461	12,1,15,7	1,0,16,10	1,1,4,3,0	0,0,0,1,0	228	149	1	1.0	0.887,1.0,0.38,0.314	1.0,1.0,1.0,0.662,NA	-0.27
462	"LOC408602"	NA	chrNC_037638.1	+	8528382	8528898	8528382	8528643	8528730	8528898	462	82,101,161,97	36,37,56,76	210,201,224,249,172	34,97,51,148,109	236	149	0.386455648251	0.5641562365092723	0.59,0.633,0.645,0.446	0.796,0.567,0.735,0.515,0.499	-0.044
463	"LOC100577253"	NA	chrNC_037640.1	-	9450531	9454636	9450531	9451825	9451936	9454636	463	128,258,324,290	11,23,50,57	126,121,101,115,178	41,32,36,100,34	260	149	1.48558564452e-05	5.0253776457728274e-05	0.87,0.865,0.788,0.745	0.638,0.684,0.617,0.397,0.75	0.2
464	"LOC100576224"	NA	chrNC_037652.1	-	8072021	8072352	8072021	8072151	8072215	8072352	464	2,28,17,2	18,65,5,80	0,4,0,1,6	21,50,18,22,44	213	149	0.00247203600574	0.006093133973947085	0.072,0.232,0.704,0.017	0.0,0.053,0.0,0.031,0.087	0.222
465	"LOC100576224"	NA	chrNC_037652.1	-	8074588	8075290	8074588	8074730	8074808	8075290	465	0,0,12,0	0,0,23,0	2,12,0,5,13	29,109,25,23,58	227	149	1	1.0	NA,NA,0.255,NA	0.043,0.067,0.0,0.125,0.128	0.182
466	"LOC102656621"	NA	chrNC_037643.1	-	15030253	15030717	15030253	15030514	15030619	15030717	466	446,389,244,530	16,0,0,14	390,630,583,616,386	42,48,4,12,11	254	149	2.75134186299e-05	8.820478325467942e-05	0.942,1.0,1.0,0.957	0.845,0.885,0.988,0.968,0.954	0.047
467	"LOC102656621"	NA	chrNC_037643.1	-	15030253	15031140	15030253	15030717	15030783	15031140	467	95,134,65,132	8,0,0,10	72,106,111,182,53	7,11,0,2,0	215	149	0.779650096578	1.0	0.892,1.0,1.0,0.901	0.877,0.87,1.0,0.984,1.0	0.002
468	"LOC409027"	NA	chrNC_037638.1	-	19556838	19559551	19556838	19557649	19557740	19559551	468	71,262,182,287	2,7,15,0	68,207,147,123,126	5,10,8,8,9	240	149	0.0120495307657	0.02525767025887115	0.957,0.959,0.883,1.0	0.894,0.928,0.919,0.905,0.897	0.041
469	"LOC102655536"	NA	chrNC_037648.1	+	2470876	2471653	2470876	2471197	2471440	2471653	469	0,4,10,0	0,0,6,2	0,0,0,0,0	0,0,0,4,0	392	149	1	1.0	NA,1.0,0.388,0.0	NA,NA,NA,0.0,NA	0.463
470	"LOC408716"	NA	chrNC_037639.1	-	4633632	4637869	4633632	4637566	4637676	4637869	470	214,506,664,643	51,70,52,85	499,657,611,760,502	16,69,38,31,48	259	149	2.04888265187e-06	7.650753105745095e-06	0.707,0.806,0.88,0.813	0.947,0.846,0.902,0.934,0.857	-0.096
471	"LOC408716"	NA	chrNC_037639.1	-	4638783	4645622	4638783	4641370	4641523	4645622	471	295,785,648,878	32,58,6,102	600,958,671,859,774	18,24,18,23,18	302	149	1.41170759527e-08	7.101975133127539e-08	0.82,0.87,0.982,0.809	0.943,0.952,0.948,0.949,0.955	-0.079
472	"LOC724973"	NA	chrNC_037641.1	+	12805849	12808206	12805849	12806815	12807652	12808206	472	217,470,229,454	20,29,30,13	398,493,561,1121,568	2,12,6,13,0	986	149	5.72319969194e-13	4.024330868548993e-12	0.621,0.71,0.536,0.841	0.968,0.861,0.934,0.929,1.0	-0.261
473	"LOC724973"	NA	chrNC_037641.1	+	12805849	12808206	12805849	12806815	12808037	12808206	473	366,976,586,897	15,19,1,9	806,1062,1085,1903,1206	2,4,10,1,18	1371	149	0.000426842988918	0.0011599251305500222	0.726,0.848,0.985,0.915	0.978,0.967,0.922,0.995,0.879	-0.08
474	"LOC724737"	NA	chrNC_037640.1	-	12612442	12613141	12612442	12612888	12612983	12613141	474	55,55,54,51	15,10,30,50	32,27,32,57,31	6,13,19,14,0	244	149	0.15856883101	0.257117393753405	0.691,0.771,0.524,0.384	0.765,0.559,0.507,0.713,1.0	-0.116
