ID	GeneID	geneSymbol	PValue	FDR	IncLevelDifference	PSI_1	PSI_2	Chr	Strand	exon_long	exon_short	exon_flanking
675	LOC409402	NA	1	1	0.097	0.055,0.122,0.089,0.119,0.099	0,NA,0	chrNC_037640.1	-	1058590-1058794	1058590-1058782	1058938-1059181
679	LOC107965070	NA	1	1	0.392	NA,0.711,0.366,1,0	0.122,0.106,0.155	chrNC_037647.1	-	10942804-10943407	10942804-10943374	10943530-10944086
680	LOC410580	NA	0.0108819943776	0.0341705159902872	0.017	1,0.974,0.954,0.996,0.977	0.974,0.966,0.951	chrNC_037652.1	+	8827145-8829044	8827149-8829044	8826411-8826626
681	LOC410580	NA	0.0346824059871	0.0949119434082554	0.009	1,0.987,0.979,0.98,0.982	0.962,0.979,0.99	chrNC_037652.1	+	8827145-8829044	8827149-8829044	8826895-8826993
682	LOC410166	NA	1.48492329544e-12	1.9474403874623e-11	-0.08	0.072,0.01,0.022,0.014,0.002	0,0.174,0.139	chrNC_037649.1	+	8189576-8189792	8189588-8189792	8189200-8189378
683	LOC410166	NA	0.086021807244	0.207073558059779	0.028	0.886,0.852,0.865,0.898,0.88	0.837,0.915,0.794	chrNC_037649.1	+	8191944-8192056	8191947-8192056	8191765-8191840
684	LOC412432	NA	1	1	-0.104	NA,0.952,0.4,1,1	0.944,0.882,1	chrNC_037640.1	-	652243-652823	652243-652668	653214-653368
686	LOC410286	NA	0.0504854944776	0.132276404744803	0.013	0.902,0.903,0.929,0.96,0.839	0.884,0.908,0.89	chrNC_037648.1	+	16273890-16274948	16274206-16274948	16273603-16273695
687	LOC412243	NA	0.990523946319	1	0.003	0.499,0.499,0.581,0.504,0.436	0.466,0.406,0.629	chrNC_037640.1	-	12096031-12096777	12096031-12096765	12098670-12098961
688	LOC412243	NA	7.72842390084e-09	6.30891747007347e-08	0.142	0,0.334,0.117,0.143,0.297	0.031,0.014,0.065	chrNC_037640.1	-	12101028-12101674	12101028-12101647	12102286-12103106
689	LOC412993	NA	0.00687204353456	0.0226550885754725	0.17	0.902,0.63,0.544,0.684,0.689	0.617,0.413,0.529	chrNC_037641.1	+	4622293-4622449	4622382-4622449	4621745-4621842
690	LOC100577582	NA	0.00946379576616	0.0300437960830476	0.014	1,0.99,1,0.963,1	0.973,0.987,0.97	chrNC_037645.1	-	2708623-2708829	2708623-2708797	2708915-2709017
691	LOC551168	NA	1	1	-0.194	NA,0,1,1,1	1,1,0.831	chrNC_037640.1	+	10210768-10210878	10210771-10210878	10210513-10210640
692	LOC551168	NA	0.000325787429194	0.00141135348387292	-0.005	0.662,1,1,1,1	0.957,0.95,0.905	chrNC_037640.1	+	10218390-10218718	10218393-10218718	10218160-10218322
693	LOC107965692	NA	0.348174332763	0.648772048626708	0.059	1,1,1,1,1	0.921,0.921,0.98	chrNC_037653.1	-	3012155-3012319	3012155-3012314	3012386-3012490
694	LOC107965692	NA	1.98367058057e-06	1.17261315107586e-05	0.094	0.213,0.089,0.245,0.099,0.252	0.069,0.102,0.085	chrNC_037653.1	-	3012155-3012319	3012155-3012314	3012390-3012490
695	LOC551755	NA	0.480432200025	0.848445386357616	0.01	0.058,0.052,0.111,0.022,0.042	0.051,0.051,0.038	chrNC_037640.1	-	331155-333067	331155-333051	333137-333243
696	LOC726497	NA	0.0702984988652	0.174474040616836	-0.017	0.953,0.904,0.939,0.91,0.956	0.95,0.982,0.917	chrNC_037642.1	-	9705870-9706347	9705870-9706329	9706426-9706925
697	LOC725878	NA	0.00249191383661	0.00889969227360714	0.221	0.445,0.587,0.495,0.691,0.577	0.118,0.414,0.481	chrNC_037641.1	-	5623257-5623359	5623257-5623356	5623548-5623691
698	LOC725878	NA	0.0231366781979	0.0661047948511429	0.019	0.044,0.091,0.054,0.113,0.098	0.086,0.016,0.082	chrNC_037641.1	-	5623257-5623359	5623257-5623356	5623551-5623691
706	LOC409422	NA	1	1	0.012	NA,0.592,0.659,0.744,0.608	0.518,0.633,0.764	chrNC_037640.1	+	186104-186500	186109-186500	184756-185040
708	LOC100577216	NA	0.0166503221032	0.0493952695274166	-0.02	0.916,0.957,1,1,0.329	0.829,0.909,0.842	chrNC_037640.1	-	2795-2908	2795-2905	3150-3317
709	LOC100577216	NA	2.76311321379e-07	1.84207547586e-06	0.114	1,0.941,0.949,1,1	0.882,0.856,0.853	chrNC_037640.1	-	10953-11078	10953-11075	11320-11487
714	LOC410803	NA	3.2340674061e-07	2.13822638419835e-06	-0.091	0.109,0.051,0.054,0.053,0.015	0.18,0.148,0.113	chrNC_037639.1	+	16042377-16042837	16042398-16042837	16041620-16041799
715	LOC413809	NA	0.148489459082	0.327249496599449	-0.021	1,0.975,1,1,0.318	0.893,0.793,0.952	chrNC_037642.1	+	569287-569576	569341-569576	569047-569159
716	LOC408337	NA	0.0976730380875	0.232324372061447	-0.054	0.257,0.39,0.429,0.417,0.394	0.466,0.428,0.401	chrNC_037648.1	-	1288975-1289388	1288975-1289376	1290547-1295806
717	LOC107964590	NA	0	0	-0.515	0.555,0.574,0.406,0.572,0.188	0.987,1,0.936	chrNC_037643.1	-	5155174-5155325	5155174-5155268	5156529-5156748
718	LOC410975	NA	1	1	-0.073	NA,0.248,0.312,0.065,0.206	0.18,0.269,0.394	chrNC_037640.1	+	2785833-2786121	2785848-2786121	2785561-2785736
719	LOC413821	NA	0.0020825919596	0.00757306167127273	0.301	0.648,0.259,0.551,0.697,1	0.325,0.382,0.283	chrNC_037646.1	-	7513676-7514030	7513676-7513985	7514394-7514584
720	LOC409158	NA	0.0169949228332	0.0502312990143842	-0.034	0.88,0.918,0.838,0.784,0.917	0.891,0.885,0.927	chrNC_037644.1	-	177420-178034	177420-178031	178394-178571
722	LOC552285	NA	1	1	0.191	1,NA,1,1,1	0.948,1,0.479	chrNC_037643.1	-	16754941-16755083	16754941-16755070	16756480-16756651
723	LOC551229	NA	0	0	0.096	0.206,0.128,0.083,0.141,0.108	0.044,0.036,0.033	chrNC_037648.1	-	562218-562615	562218-562555	563150-563348
724	LOC411836	NA	0.00446253531024	0.0151700917061983	0.01	1,0.991,0.909,0.909,1	0.951,1,0.903	chrNC_037638.1	-	25119433-25119588	25119433-25119566	25119701-25119895
725	LOC411836	NA	0.235729438995	0.47145887799	0.097	1,0.917,0.567,0.395,0.706	0.789,0.507,0.564	chrNC_037638.1	-	25119433-25119588	25119433-25119566	25119733-25119895
726	LOC411738	NA	1.20745438856e-05	6.43975673898667e-05	-0.071	0.941,0.814,0.893,0.788,0.881	0.884,0.986,0.932	chrNC_037642.1	+	13410235-13410414	13410295-13410414	13408992-13409284
727	LOC411065	NA	0.0533815053632	0.138954026975792	0.025	1,1,0.965,1,1	0.904,1,1	chrNC_037642.1	+	5431464-5431652	5431528-5431652	5430353-5430493
729	LOC113218581	NA	0.688613140906	1	-0.08	0,0,0.388,0.399,1	0.312,1,0	chrNC_037638.1	-	15940020-15940292	15940020-15940273	15940878-15941039
730	LOC113218581	NA	0.000577462644784	0.00235699038687347	0.544	1,0.596,0.665,0.807,0.893	0.669,0.075,0	chrNC_037638.1	-	15940020-15941039	15940020-15941028	15941088-15941792
731	LOC113218581	NA	1	1	0.415	1,1,1,1,0.816	0.097,NA,1	chrNC_037638.1	-	15941088-15941792	15941088-15941655	15943140-15944001
732	LOC113218581	NA	0.565047071938	0.963832958529637	-0.263	0.069,0.104,0.103,0.207,0.212	1,0,0.207	chrNC_037638.1	-	15941088-15941792	15941088-15941655	16013471-16013854
733	LOC408429	NA	0.00312787171361	0.010911180396314	0.036	0.903,0.858,0.863,0.868,0.869	0.828,0.824,0.856	chrNC_037650.1	-	6019015-6019298	6019015-6019295	6033909-6034146
734	LOC408429	NA	0.159738402662	0.34820360253297	0.028	1,1,1,0.981,1	1,0.906,1	chrNC_037650.1	-	6019015-6019298	6019015-6019295	6038199-6038348
735	LOC408429	NA	0	0	-0.038	0.935,0.953,0.953,0.951,0.934	0.996,0.971,0.982	chrNC_037650.1	-	6034405-6034702	6034405-6034684	6038199-6038348
736	LOC408429	NA	1	1	0	1,1,1,0.998,1	1,1,1	chrNC_037650.1	-	6034405-6034702	6034405-6034684	6038465-6038628
737	LOC408429	NA	1	1	-0.035	0.823,1,1,1,1	1,1,1	chrNC_037650.1	-	6019015-6019298	6019015-6019295	6044882-6044956
738	LOC408429	NA	1	1	0.068	1,1,0.982,0.981,1	0.774,1,1	chrNC_037650.1	-	6019015-6019298	6019015-6019295	6055375-6055774
739	LOC552221	NA	0	0	0.741	1,0.704,0.728,1,0.904	0.108,0.173,0.097	chrNC_037638.1	+	14951164-14951295	14951182-14951295	14950064-14950384
740	LOC411277	NA	5.62065812293e-06	3.16656795658028e-05	-0.033	0,0.005,0.034,0.01,0.017	0.086,0.027,0.025	chrNC_037645.1	+	8411760-8411897	8411772-8411897	8409371-8409533
741	LOC411277	NA	1	1	0.05	NA,1,1,1,1	0.849,1,1	chrNC_037645.1	+	8413722-8413877	8413725-8413877	8413029-8413200
742	LOC411277	NA	1	1	-0.034	NA,0.316,0.316,0.526,1	0.887,0.329,0.504	chrNC_037645.1	+	8413722-8413877	8413734-8413877	8413029-8413200
744	LOC411277	NA	1.10017237009e-06	6.66771133387879e-06	-0.423	0,0.53,0.644,0.656,0.635	0.945,0.962,0.84	chrNC_037645.1	+	8416818-8416886	8416839-8416886	8415402-8415547
745	LOC411277	NA	6.07117245366e-10	5.73654090109606e-09	-0.095	1,0.958,0.846,0.841,0.882	1,1,1	chrNC_037645.1	+	8416818-8416886	8416839-8416886	8416467-8416520
746	LOC411277	NA	1.09438236251e-10	1.15198143422105e-09	-0.026	0.976,0.947,0.956,0.971,0.951	0.98,0.991,0.987	chrNC_037645.1	+	8428835-8432032	8429501-8432032	8421911-8422010
747	LOC552079	NA	0.511168761006	0.892871198263755	0.005	1,0.884,1,0.972,0.988	0.932,0.971,0.989	chrNC_037642.1	+	8090996-8091161	8091017-8091161	8069666-8069724
748	LOC552079	NA	0.0853233305852	0.206219530115287	-0.03	0,0.014,0.084,0.013,0.059	0.022,0.046,0.124	chrNC_037642.1	+	8091766-8093347	8091769-8093347	8090996-8091161
749	LOC102655942	NA	1	1	0.047	NA,1,NA,NA,NA	0.906,NA,1	chrNC_037641.1	-	5490381-5490580	5490381-5490574	5490659-5490833
750	LOC102655942	NA	1	1	0.031	NA,1,NA,1,NA	0.908,1,1	chrNC_037641.1	-	5490381-5490591	5490381-5490574	5490659-5490833
751	LOC102655942	NA	1	1	0.111	NA,0.482,NA,1,NA	0.507,1,0.383	chrNC_037641.1	-	5490381-5490591	5490381-5490580	5490659-5490833
752	LOC412384	NA	7.16623876573e-07	4.51416615164095e-06	0.114	1,0.918,0.842,0.877,0.877	0.873,0.749,0.745	chrNC_037638.1	-	25093768-25093957	25093768-25093910	25094039-25094167
753	LOC409780	NA	0.00180944302609	0.00666052647640491	-0.06	0.797,0.818,0.873,0.792,0.797	0.87,0.85,0.905	chrNC_037638.1	-	3291485-3294942	3291485-3294939	3298068-3298218
754	LOC409780	NA	0.720603569043	1	-0.133	0.246,1,0.62,1,0.934	0.976,0.859,0.844	chrNC_037638.1	-	3291485-3294942	3291485-3294939	3298072-3298218
755	LOC408775	NA	0.152970131051	0.335890498190668	0.031	1,0.918,0.906,0.959,0.909	0.912,0.931,0.88	chrNC_037641.1	-	12624278-12625876	12624278-12625873	12627431-12627596
756	LOC408775	NA	0.561668174491	0.96148617601883	0.02	1,0.953,0.936,0.945,0.916	0.912,0.943,0.936	chrNC_037641.1	-	12624278-12625876	12624278-12625873	12627440-12627596
757	LOC408775	NA	1	1	0.017	1,1,1,1,1	1,0.949,1	chrNC_037641.1	-	12624278-12625876	12624278-12625873	12633081-12633229
758	LOC410642	NA	0.557432636273	0.954916721666809	0.036	0.842,0.738,0.75,0.723,0.695	0.498,0.883,0.76	chrNC_037653.1	+	3315583-3316734	3315622-3316734	3306672-3310501
759	LOC724281	NA	1	1	0.265	1,0,0,NA,0.524	0.154,0.086,0.108	chrNC_037638.1	+	15335104-15335892	15335124-15335892	15334070-15335059
760	LOC413968	NA	0.0167549247859	0.0495830079977312	-0.022	0.044,0.091,0.045,0.054,0.084	0.061,0.11,0.085	chrNC_037638.1	+	21465572-21465681	21465596-21465681	21465282-21465486
761	LOC413754	NA	5.00355086676e-05	0.000241134981530602	0.418	1,0.713,0.622,0.714,0.315	0.171,0.272,0.32	chrNC_037638.1	+	7972650-7972942	7972674-7972942	7971964-7972141
762	LOC552195	NA	0	0	0.613	1,0.967,0.993,1,1	0.497,0.544,0.095	chrNC_037642.1	+	5468214-5468472	5468235-5468472	5443499-5444236
763	LOC552195	NA	1	1	-0.032	1,0.936,0.959,0.973,0.973	NA,1,NA	chrNC_037642.1	+	5462528-5463025	5462805-5463025	5458447-5459088
764	LOC552195	NA	1	1	0.115	1,0.983,0.986,1,1	1,1,0.637	chrNC_037642.1	+	5468214-5468472	5468235-5468472	5462805-5463025
765	LOC552195	NA	0.209061965035	0.427748266056266	-0.053	0.235,0.253,0.204,0.251,0.143	0.383,0.276,0.151	chrNC_037642.1	+	5468214-5468472	5468235-5468472	5467296-5467457
767	LOC408803	NA	1	1	0.009	NA,1,1,1,0.807	1,0.925,0.902	chrNC_037641.1	-	9150528-9150602	9150528-9150597	9249184-9249264
768	LOC102655779	NA	4.43578840326e-10	4.29269845476774e-09	-0.242	0.176,0.35,0.346,0.33,0.416	0.558,0.593,0.545	chrNC_037641.1	+	5481081-5481654	5481098-5481654	5480414-5480499
769	LOC726541	NA	0.368092362318	0.681126961883732	0.022	0.212,0.193,0.178,0.278,0.272	0.227,0.252,0.135	chrNC_037638.1	-	9130512-9130688	9130512-9130652	9131148-9131290
770	LOC100578368	NA	1	1	0.037	1,1,1,1,1	1,0.889,1	chrNC_037641.1	-	12413083-12418995	12413083-12413402	12420944-12421049
771	LOC409193	NA	0.303107293158	0.581036344711821	-0.048	0.679,0.831,0.809,0.891,0.878	0.846,0.885,0.867	chrNC_037638.1	-	14980429-14980510	14980429-14980492	14981356-14981458
772	LOC412394	NA	0.00722194271475	0.0236785007040984	0.001	0.056,0.044,0.031,0.009,0.085	0.064,0.007,0.061	chrNC_037644.1	-	4867664-4867902	4867664-4867887	4867961-4868179
773	LOC413314	NA	0	0	-0.397	0.516,0.378,0.556,0.503,0.438	0.876,0.858,0.891	chrNC_037640.1	-	5434753-5437578	5434753-5437573	5438593-5438733
774	LOC413314	NA	1	1	0.076	NA,1,1,1,1	1,1,0.772	chrNC_037640.1	-	5434753-5437578	5434753-5437573	5438840-5438969
775	LOC724450	NA	0.264321085919	0.519975906725902	-0.004	1,0.883,0.913,0.839,0.863	0.869,0.876,0.965	chrNC_037642.1	-	1944756-1948308	1944756-1948208	1948595-1950196
776	LOC410282	NA	1	1	-0.253	NA,0.185,0.267,0,0	0.217,0.39,0.491	chrNC_037648.1	-	16212923-16213106	16212923-16213091	16213180-16213419
777	LOC410717	NA	4.04830863276e-08	3.02677280954019e-07	-0.063	0.197,0.131,0.135,0.095,0.132	0.198,0.2,0.206	chrNC_037638.1	-	14390733-14390934	14390733-14390916	14391711-14391908
778	LOC410717	NA	0.103549865598	0.243885846354465	-0.041	1,0.944,1,1,0.849	1,1,1	chrNC_037638.1	-	14390733-14390934	14390733-14390916	14393314-14393425
779	LOC410717	NA	9.86396523128e-07	6.07013245001846e-06	-0.105	1,0.85,0.963,0.728,0.935	1,1,1	chrNC_037638.1	-	14390733-14390934	14390733-14390916	14393326-14393425
780	LOC726323	NA	0	0	0.524	0.516,1,1,0.883,0.606	0.216,0.405,0.21	chrNC_037652.1	-	7695079-7695248	7695079-7695245	7707739-7708162
781	LOC408685	NA	0.109829976789	0.255171291668538	-0.014	0.05,0.064,0.06,0.055,0.053	0.046,0.062,0.103	chrNC_037639.1	+	12282694-12282897	12282715-12282897	12280640-12280986
782	LOC724831	NA	0.194661974114	0.404142506811073	-0.014	0.029,0.069,0.062,0.062,0.036	0.022,0.071,0.104	chrNC_037642.1	-	270680-270952	270680-270937	276786-276928
783	LOC724831	NA	1	1	0.141	1,1,1,1,NA	0.577,1,1	chrNC_037642.1	-	270680-270952	270680-270937	285316-285481
784	LOC724831	NA	0.510389782024	0.892159852044865	-0.04	0.28,0.237,0.502,0.529,0.229	0.309,0.404,0.473	chrNC_037642.1	-	308549-308772	308549-308768	316003-316329
785	LOC724831	NA	0.282738411427	0.548860990024899	-0.062	0.572,0.358,0.546,0.595,0.172	0.442,0.559,0.53	chrNC_037642.1	-	308549-308775	308549-308768	316003-316329
786	LOC724831	NA	0.682790938008	1	-0.025	0.774,0.646,0.555,0.595,0.412	0.639,0.662,0.562	chrNC_037642.1	-	308549-308775	308549-308772	316003-316329
788	LOC412176	NA	0.017993500247	0.0527282058520146	0.108	1,0.822,0.78,0.896,0.858	0.749,0.762,0.779	chrNC_037644.1	-	12501388-12501569	12501388-12501560	12501650-12501784
789	LOC551500	NA	0	0	-0.059	0.921,0.941,0.989,0.926,0.917	1,1,0.994	chrNC_037648.1	-	16320009-16320278	16320009-16320215	16320457-16320735
790	LOC409138	NA	1	1	-0.014	1,0.931,1,1,1	1,1,1	chrNC_037638.1	+	14174418-14174721	14174430-14174721	14173193-14173204
791	LOC724385	NA	0	0	0.361	0.438,0.404,0.324,0.386,0.345	0.024,0.013,0.017	chrNC_037642.1	+	2753785-2756761	2756653-2756761	2751900-2752222
792	LOC725532	NA	1	1	0.294	NA,NA,1,NA,NA	0.662,0.746,0.71	chrNC_037638.1	+	4679948-4680196	4679951-4680196	4679478-4679695
793	LOC107964204	NA	1	1	-0.295	NA,0.298,0,0.119,0.089	0.445,0,0.82	chrNC_037640.1	+	3986892-3987086	3986907-3987086	3985669-3985776
794	LOC107964204	NA	0.00524206695079	0.0175466676177071	-0.54	0,0.226,0,0.055,0.108	1,0,0.852	chrNC_037640.1	+	3986892-3987086	3986907-3987086	3985669-3986129
796	LOC411976	NA	0.614098360052	1	0.001	0.87,0.957,1,0.945,0.89	0.898,0.917,0.979	chrNC_037638.1	+	14034172-14034297	14034175-14034297	14033140-14033377
798	LOC410887	NA	0.8095752876	1	-0.001	0.877,0.693,0.769,0.575,0.691	0.713,0.736,0.718	chrNC_037639.1	+	6964544-6964942	6964547-6964942	6964289-6964482
799	LOC100578999	NA	0.000525035897943	0.00215399342745846	-0.122	0.626,0.601,0.917,0.778,1	0.948,0.868,0.903	chrNC_037641.1	+	11566787-11566954	11566794-11566954	11566115-11566723
800	Camkii	NA	0.542156963347	0.93408234891084	-0.016	0.582,0.609,0.611,0.566,0.568	0.553,0.635,0.623	chrNC_037641.1	-	5252589-5252706	5252589-5252703	5253202-5253296
801	Camkii	NA	1	1	-0.041	1,1,0.948,1,0.847	1,1,1	chrNC_037641.1	-	5252589-5252706	5252589-5252703	5268577-5268633
802	LOC410831	NA	5.87979898103e-09	4.96884420932113e-08	-0.151	0.191,0.251,0.225,0.203,0.238	0.328,0.443,0.347	chrNC_037639.1	-	13245997-13250410	13245997-13250392	13251370-13251476
803	LOC107963982	NA	0.586183579284	0.990035601887122	0	0.055,0.195,0.143,0.26,0.252	0.142,0.189,0.213	chrNC_037638.1	+	9241881-9241973	9241884-9241973	9241707-9241808
811	LOC725164	NA	1	1	0.031	NA,1,1,1,1	0.982,0.983,0.942	chrNC_037639.1	+	6480057-6480113	6480060-6480113	6478969-6479633
815	LOC413025	NA	2.61035612348e-07	1.74995941238883e-06	0.196	1,1,1,1,1	0.872,1,0.539	chrNC_037638.1	-	11088331-11088714	11088331-11088659	11089175-11089568
816	LOC413409	NA	2.98019076084e-09	2.61038606788905e-08	-0.063	0.154,0.024,0.078,0.046,0.032	0.112,0.19,0.086	chrNC_037653.1	+	6253433-6253546	6253511-6253546	6251213-6251343
817	LOC413409	NA	2.85319682214e-07	1.89686215322327e-06	0.037	1,1,1,1,1	1,0.926,0.962	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6251213-6251343
818	LOC413409	NA	1.17295612001e-07	8.25540964229912e-07	0.125	0.821,1,0.831,0.792,0.951	0.748,0.776,0.738	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6253433-6253546
819	LOC413409	NA	1.77966108915e-05	9.20514356456897e-05	0.094	1,0.967,0.86,0.905,1	0.92,0.878,0.758	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6253433-6253570
820	LOC413409	NA	0.488074175869	0.859534302902639	0.015	1,1,0.983,1,1	0.986,0.967,0.993	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6255215-6255235
821	LOC413409	NA	0	0	-0.64	0.38,0.189,0.189,0.161,0.29	0.953,0.932,0.761	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6257819-6257866
822	LOC551249	NA	0.80702443464	1	-0.232	1,0,1,0.495,0.395	1,0.583,0.847	chrNC_037650.1	+	8713275-8713487	8713278-8713487	8711535-8712113
823	LOC551249	NA	6.95386643141e-05	0.000330480780898693	0.468	0.667,1,1,0.25,0.59	0.27,0.157,0.272	chrNC_037650.1	+	8717383-8717663	8717607-8717663	8715145-8716893
824	LOC410117	NA	2.35367281221e-14	3.59797117790064e-13	-0.231	0.576,0.416,0.402,0.519,0.448	0.715,0.678,0.716	chrNC_037640.1	+	10646648-10646879	10646755-10646879	10638472-10638720
828	LOC100577302	NA	0.821679722516	1	-0.05	1,0.947,0.424,0.884,1	0.895,0.922,0.885	chrNC_037645.1	-	2139098-2139244	2139098-2139241	2139407-2139656
829	LOC100577302	NA	0.679672713076	1	0.013	1,0.926,1,0.957,0.974	0.928,0.956,0.99	chrNC_037645.1	-	2139407-2139656	2139407-2139637	2139832-2139902
830	LOC100577302	NA	0.260172148514	0.512233926524692	-0.124	1,0.766,1,0.45,0.711	0.885,0.886,0.956	chrNC_037645.1	-	2139407-2139670	2139407-2139637	2139832-2139902
831	LOC100577302	NA	1.19613013938e-08	9.6010445970301e-08	-0.165	0.268,0.163,0.032,0.035,0	0.357,0.262,0.174	chrNC_037645.1	-	2139407-2139670	2139407-2139656	2139832-2139902
832	LOC727030	NA	0.737315727276	1	0.033	0.942,0.835,0.925,0.773,0.693	0.819,0.716,0.867	chrNC_037645.1	-	1959938-1960095	1959938-1960060	1960153-1960315
833	LOC413457	NA	0	0	-0.403	0.202,0.283,0.365,0.182,0.354	0.681,0.744,0.615	chrNC_037648.1	+	14353096-14353273	14353159-14353273	14351375-14351454
834	LOC413457	NA	0	0	-0.144	0.88,0.877,0.761,0.804,0.754	0.962,0.961,0.956	chrNC_037648.1	+	14353759-14353977	14353786-14353977	14353096-14353273
835	LOC413457	NA	5.45119505091e-14	7.9773586110878e-13	0.074	0.985,0.934,0.931,0.976,0.963	0.87,0.916,0.864	chrNC_037648.1	+	14355248-14355491	14355254-14355491	14354760-14355175
836	LOC409107	NA	0.315203212344	0.600863947280064	-0.092	0.447,0.759,0.767,0.61,0.631	0.698,0.848,0.657	chrNC_037644.1	+	12078694-12078774	12078703-12078774	12078434-12078614
837	LOC410758	NA	1.08625190398e-07	7.66766049868235e-07	-0.149	0.786,0.766,0.732,0.831,0.87	0.919,0.96,0.958	chrNC_037638.1	+	2697558-2697903	2697707-2697903	2694741-2697087
838	LOC550689	NA	0.00435892370143	0.0148599671639659	-0.069	0.465,0.313,0.278,0.379,0.347	0.414,0.409,0.452	chrNC_037643.1	-	15354337-15354509	15354337-15354497	15356630-15356731
839	LOC550689	NA	0.353007887424	0.655742205741176	-0.007	0.35,0.271,0.28,0.268,0.275	0.293,0.29,0.303	chrNC_037643.1	-	15356630-15356734	15356630-15356731	15356973-15357133
840	LOC550689	NA	1	1	0.004	1,1,1,1,1	1,0.989,1	chrNC_037643.1	-	15358097-15358571	15358097-15358290	15358730-15358797
841	LOC413185	NA	0.701679184504	1	0.007	1,1,0.981,1,1	1,1,0.967	chrNC_037645.1	-	3532323-3532524	3532323-3532441	3535264-3535338
842	LOC413185	NA	1	1	0.005	1,1,1,1,1	1,0.991,0.993	chrNC_037645.1	-	3532323-3532524	3532323-3532441	3536175-3536305
843	LOC408770	NA	0.248103484759	0.491699722065731	-0.01	1,0.876,0.761,0.853,0.77	0.92,0.815,0.851	chrNC_037641.1	-	13031180-13031273	13031180-13031261	13031584-13031811
844	LOC408770	NA	0.600243958553	1	-0.008	0.048,0.12,0.161,0.148,0.209	0.164,0.15,0.123	chrNC_037641.1	-	13039463-13039786	13039463-13039738	13041279-13041498
845	LOC408770	NA	1	1	0.139	NA,1,0.107,0.562,0.341	0.429,0.259,0.402	chrNC_037641.1	-	13041279-13041504	13041279-13041498	13051210-13051343
846	LOC408770	NA	0.0290485425012	0.081254664339021	0.126	0.906,0.786,0.603,0.735,0.656	0.654,0.654,0.527	chrNC_037641.1	-	13041279-13041504	13041279-13041498	13051222-13051343
847	LOC100576924	NA	1	1	0.346	NA,0.649,NA,NA,1	0.337,0.475,0.623	chrNC_037650.1	-	4915554-4915694	4915554-4915682	4915929-4916163
848	LOC413677	NA	0.0981765087448	0.232829665007431	-0.003	1,0.843,0.922,0.873,0.878	0.912,0.892,0.915	chrNC_037638.1	+	11991266-11991553	11991269-11991553	11989306-11989571
851	LOC107965313	NA	0.0115584616752	0.0359248800372574	0.091	0.232,0.087,0.161,0.135,0.342	0.12,0.106,0.076	chrNC_037638.1	+	11831408-11831745	11831432-11831745	11830236-11830311
852	LOC107965313	NA	0.0109034293788	0.0341705159902872	0.202	0.751,0.823,0.51,0.479,0.712	0.488,0.547,0.324	chrNC_037638.1	+	11831408-11831745	11831432-11831745	11831199-11831324
853	LOC412667	NA	0.00361208472801	0.0125274614844277	0.075	0.892,0.903,0.962,0.926,0.941	0.972,0.812,0.765	chrNC_037640.1	-	1100064-1100242	1100064-1100239	1100394-1100570
854	LOC412667	NA	1.69145584206e-08	1.32663203298824e-07	0.239	0.949,0.741,0.745,0.792,1	0.591,0.66,0.567	chrNC_037640.1	-	1268883-1269023	1268883-1269017	1269104-1269299
