ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1182	"LOC100577959"	"LOC100577959"	chrNC_037638.1	-	26866749	26866962	26873775	26873849	26859055	26860858	26878806	26878995
1184	"LOC725391"	"LOC725391"	chrNC_037648.1	+	15932234	15932381	15933720	15933903	15931989	15932094	15934001	15934140
1185	"LOC410779"	"LOC410779"	chrNC_037638.1	-	24879676	24880101	24881999	24882146	24873119	24877515	24883126	24883383
1186	"LOC410779"	"LOC410779"	chrNC_037638.1	-	24881999	24882146	24883126	24883383	24879676	24880101	24885352	24885541
1187	"LOC410717"	"LOC410717"	chrNC_037638.1	-	14390732	14390916	14391710	14391908	14387531	14387652	14392342	14392559
1188	"LOC410717"	"LOC410717"	chrNC_037638.1	-	14397456	14397739	14398185	14399114	14394310	14394526	14421865	14422008
1189	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12157436	12157512	12271813	12271882	12156795	12156891	12279735	12279925
1190	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12271813	12271882	12277244	12277304	12149814	12149946	12279286	12279355
1191	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12271813	12271882	12279286	12279355	12149814	12149946	12279735	12279925
1192	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12271813	12271882	12279735	12279925	12149814	12149946	12280639	12280986
1193	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12271813	12271882	12279735	12279925	12157436	12157512	12280639	12280986
1194	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12271813	12271882	12279735	12279925	12199903	12201610	12280639	12280986
1195	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12271813	12271882	12279735	12279925	12230350	12231503	12280639	12280986
1197	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12277244	12277304	12280639	12280986	12271813	12271882	12284554	12284710
1198	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12280639	12280986	12284554	12284710	12271813	12271882	12286630	12286810
1199	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12280639	12280986	12284554	12284989	12271813	12271882	12286630	12286810
1200	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282693	12282897	12284554	12284710	12280639	12280986	12286630	12286810
1201	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282693	12282897	12284554	12284989	12280639	12280986	12286630	12286810
1202	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282693	12282897	12284554	12284989	12280639	12280986	12287331	12287636
1203	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282693	12282897	12286630	12286810	12280639	12280986	12287331	12287636
1204	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282693	12282897	12284554	12284710	12280639	12280986	12292693	12292950
1205	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282693	12282897	12284554	12284989	12280639	12280986	12292693	12292950
1206	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282693	12282897	12286630	12286810	12280639	12280986	12292693	12292950
1207	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282714	12282897	12284554	12284710	12280639	12280986	12286630	12286810
1208	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282714	12282897	12284554	12284989	12280639	12280986	12286630	12286810
1209	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282714	12282897	12284554	12284989	12280639	12280986	12287331	12287636
1210	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282714	12282897	12286630	12286810	12280639	12280986	12287331	12287636
1211	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282714	12282897	12284554	12284710	12280639	12280986	12292693	12292950
1212	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282714	12282897	12284554	12284989	12280639	12280986	12292693	12292950
1213	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12282714	12282897	12286630	12286810	12280639	12280986	12292693	12292950
1214	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284710	12286630	12286810	12271813	12271882	12287331	12287636
1215	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284710	12286630	12286810	12280639	12280986	12292693	12292950
1216	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284710	12286630	12286810	12282693	12282897	12287331	12287636
1217	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284989	12286630	12286810	12280639	12280986	12287331	12287636
1218	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284989	12286630	12286810	12280639	12280986	12292693	12292950
1219	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284989	12286630	12286810	12282693	12282897	12287331	12287636
1220	"LOC724831"	"LOC724831"	chrNC_037642.1	-	276785	276928	316002	316329	270679	270937	320788	320976
1221	"LOC724831"	"LOC724831"	chrNC_037642.1	-	279716	279995	285315	285481	276785	276928	287766	287986
1222	"LOC724831"	"LOC724831"	chrNC_037642.1	-	279716	279995	308548	308768	276785	276928	316002	316329
1223	"LOC724831"	"LOC724831"	chrNC_037642.1	-	279716	279995	308548	308772	276785	276928	316002	316329
1224	"LOC724831"	"LOC724831"	chrNC_037642.1	-	279716	279995	308548	308775	276785	276928	316002	316329
1225	"LOC724831"	"LOC724831"	chrNC_037642.1	-	279716	279995	308548	308768	276785	276928	320788	320976
1226	"LOC724831"	"LOC724831"	chrNC_037642.1	-	279716	279995	316002	316329	276785	276928	320788	320976
1227	"LOC724831"	"LOC724831"	chrNC_037642.1	-	285315	285481	287766	287986	279716	279995	308548	308768
1228	"LOC724831"	"LOC724831"	chrNC_037642.1	-	287766	287986	308548	308768	279716	279995	316002	316329
1229	"LOC724831"	"LOC724831"	chrNC_037642.1	-	287766	287986	308548	308772	279716	279995	316002	316329
1230	"LOC724831"	"LOC724831"	chrNC_037642.1	-	287766	287986	308548	308775	279716	279995	316002	316329
1231	"LOC724831"	"LOC724831"	chrNC_037642.1	-	287766	287986	316002	316329	279716	279995	320788	320977
1232	"LOC724831"	"LOC724831"	chrNC_037642.1	-	287766	287986	308548	308768	285315	285481	316002	316329
1233	"LOC724831"	"LOC724831"	chrNC_037642.1	-	287766	287986	308548	308772	285315	285481	316002	316329
1234	"LOC724831"	"LOC724831"	chrNC_037642.1	-	287766	287986	308548	308775	285315	285481	316002	316329
1235	"LOC724831"	"LOC724831"	chrNC_037642.1	-	308548	308768	316002	316329	276785	276928	320788	320976
1236	"LOC724831"	"LOC724831"	chrNC_037642.1	-	308548	308768	316002	316329	279716	279995	320788	320976
1237	"LOC113218793"	"LOC113218793"	chrNC_037642.1	+	4364097	4364461	4389640	4390580	4361980	4362182	4394447	4394991
1238	"LOC113218793"	"LOC113218793"	chrNC_037642.1	+	4364097	4364461	4394447	4394586	4361980	4362182	4413653	4413827
1239	"LOC724385"	"LOC724385"	chrNC_037642.1	+	2730204	2730299	2749918	2750116	2720214	2720437	2750990	2751323
1240	"LOC724385"	"LOC724385"	chrNC_037642.1	+	2751899	2752222	2757218	2757566	2750990	2751323	2758785	2758985
1241	"LOC413631"	"LOC413631"	chrNC_037638.1	-	14141086	14141301	14141361	14141522	14140836	14140941	14141604	14141751
1242	"LOC102655008"	"LOC102655008"	chrNC_037639.1	+	2527126	2527213	2529002	2529205	2526961	2527065	2529324	2529621
1243	"LOC102655008"	"LOC102655008"	chrNC_037639.1	+	2527126	2527213	2529324	2529621	2526961	2527065	2529830	2530040
1244	"LOC102655008"	"LOC102655008"	chrNC_037639.1	+	2527822	2527967	2529002	2529205	2527126	2527213	2529324	2529621
1245	"LOC410951"	"LOC410951"	chrNC_037640.1	+	5932702	5932756	5948730	5948823	5931845	5932109	5965825	5965880
1246	"LOC410951"	"LOC410951"	chrNC_037640.1	+	5932702	5932756	5965825	5965880	5931845	5932109	5976602	5976623
1247	"LOC410951"	"LOC410951"	chrNC_037640.1	+	5932702	5932756	5965825	5965880	5931845	5932109	6005107	6005171
1248	"LOC410951"	"LOC410951"	chrNC_037640.1	+	5965825	5965880	6001628	6001782	5932702	5932756	6005107	6005171
1251	"LOC552629"	"LOC552629"	chrNC_037640.1	+	4478479	4478661	4478766	4478900	4478301	4478368	4479188	4479207
1252	"LOC552629"	"LOC552629"	chrNC_037640.1	+	4478479	4478661	4478766	4478909	4478301	4478368	4479188	4479450
1253	"LOC727108"	"LOC727108"	chrNC_037643.1	+	9105725	9105889	9106397	9106555	9104477	9104628	9108008	9108080
1259	"Camkii"	"Camkii"	chrNC_037641.1	-	5255337	5255400	5268576	5268633	5253645	5253721	5290559	5290602
1260	"Camkii"	"Camkii"	chrNC_037641.1	-	5255337	5255400	5279934	5280024	5253645	5253721	5290559	5290602
1264	"Camkii"	"Camkii"	chrNC_037641.1	-	5262973	5263129	5268576	5268633	5259910	5260069	5290559	5290602
1265	"Camkii"	"Camkii"	chrNC_037641.1	-	5262973	5263129	5279934	5280024	5259910	5260069	5290559	5290602
1274	"Camkii"	"Camkii"	chrNC_037641.1	-	5299167	5299346	5302114	5302217	5298736	5298859	5303123	5303262
1275	"Camkii"	"Camkii"	chrNC_037641.1	-	5316537	5316597	5329418	5329513	5304627	5304682	5369926	5370323
1276	"LOC410831"	"LOC410831"	chrNC_037639.1	-	13251369	13251476	13252643	13252769	13245996	13250392	13253975	13254050
1277	"LOC410831"	"LOC410831"	chrNC_037639.1	-	13251369	13251476	13253975	13254050	13245996	13250392	13255574	13255894
1279	"LOC410831"	"LOC410831"	chrNC_037639.1	-	13253975	13254050	13255574	13255894	13251369	13251476	13256284	13256519
1286	"LOC410718"	"LOC410718"	chrNC_037638.1	+	12670408	12671230	12704762	12704963	12625416	12626796	12818936	12819131
1287	"LOC410718"	"LOC410718"	chrNC_037638.1	+	12670408	12671230	12704762	12704963	12636705	12636843	12818936	12819131
1288	"LOC410718"	"LOC410718"	chrNC_037638.1	+	12820744	12821741	12843009	12843099	12818936	12819131	12879436	12879554
1289	"LOC410718"	"LOC410718"	chrNC_037638.1	+	12843009	12843099	12879436	12879554	12820744	12821741	12895991	12896085
1293	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6253432	6253546	6255214	6255235	6251212	6251343	6259616	6259769
1298	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6253432	6253570	6255214	6255235	6251212	6251343	6259616	6259769
1303	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6253510	6253546	6255214	6255235	6251212	6251343	6259616	6259769
1308	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6253510	6253570	6255214	6255235	6251212	6251343	6259616	6259769
1311	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6255214	6255235	6257818	6257866	6251212	6251343	6259616	6259769
1313	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6255214	6255235	6257818	6257866	6253432	6253546	6259616	6259769
1315	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6255214	6255235	6257818	6257866	6253432	6253570	6259616	6259769
1316	"LOC724734"	"LOC724734"	chrNC_037639.1	+	15269475	15269636	15271311	15271462	15268102	15269107	15271659	15271688
1317	"LOC724734"	"LOC724734"	chrNC_037639.1	+	15270613	15270824	15271659	15271805	15269475	15269636	15272210	15272847
1318	"LOC724734"	"LOC724734"	chrNC_037639.1	+	15270613	15270824	15271659	15271688	15269475	15269636	15272210	15273587
1319	"LOC724734"	"LOC724734"	chrNC_037639.1	+	15271311	15271462	15271659	15271805	15270613	15270824	15272210	15272847
1320	"LOC724734"	"LOC724734"	chrNC_037639.1	+	15271311	15271462	15271659	15271688	15270613	15270824	15272210	15273587
1321	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3084055	3084136	3086486	3086672	3082733	3082904	3114128	3114170
1322	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3086486	3086672	3114128	3114170	3084055	3084136	3114784	3119244
1325	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3100045	3100264	3108287	3108449	3086486	3086672	3114784	3119244
1326	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3100045	3100264	3108287	3108470	3086486	3086672	3114784	3119244
1327	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3100045	3100264	3114128	3114170	3086486	3086672	3114784	3119244
1328	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3108287	3108449	3114128	3114170	3086486	3086672	3114784	3119244
1329	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3108287	3108470	3114128	3114170	3086486	3086672	3114784	3119244
1330	"LOC551730"	"LOC551730"	chrNC_037638.1	+	12171621	12171793	12171863	12172056	12171205	12171505	12172151	12172432
1331	"LOC725829"	"LOC725829"	chrNC_037640.1	+	2933727	2934219	3025667	3025866	2933137	2933580	3033427	3033735
1333	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13036567	13036855	13039462	13039738	13036075	13036485	13041278	13041498
1334	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13036567	13036855	13039462	13039786	13036075	13036485	13041278	13041498
1335	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13039462	13039738	13041278	13041498	13036567	13036855	13051221	13051343
1336	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13039462	13039738	13041278	13041504	13036567	13036855	13051221	13051343
1337	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13041278	13041498	13051221	13051343	13039462	13039738	13057126	13057440
1338	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13051209	13051343	13057126	13057440	13041278	13041498	13057548	13057728
1339	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13051221	13051343	13057126	13057440	13041278	13041498	13057548	13057728
1340	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13057548	13057728	13059194	13059327	13051209	13051343	13069697	13069742
1341	"LOC408372"	"LOC408372"	chrNC_037649.1	+	1984123	1984507	1988561	1988684	1976769	1976826	2012976	2013073
1342	"LOC408372"	"LOC408372"	chrNC_037649.1	+	1984123	1984507	1988561	1988966	1976769	1976826	2012976	2013073
1343	"LOC410429"	"LOC410429"	chrNC_037650.1	+	3976459	3976525	3976681	3976814	3975717	3975874	3976886	3977091
1344	"LOC412667"	"LOC412667"	chrNC_037640.1	-	1101485	1101766	1110269	1110367	1100393	1100570	1110496	1110668
1345	"LOC412667"	"LOC412667"	chrNC_037640.1	-	1110269	1110367	1110496	1110668	1101485	1101766	1114909	1115166
1346	"LOC412667"	"LOC412667"	chrNC_037640.1	-	1110496	1110668	1114909	1115166	1110269	1110367	1116813	1116949
1347	"LOC412667"	"LOC412667"	chrNC_037640.1	-	1114909	1115166	1116813	1116949	1110496	1110668	1117547	1117675
1348	"LOC412667"	"LOC412667"	chrNC_037640.1	-	1116813	1116949	1117547	1117675	1114909	1115166	1117737	1117959
1349	"LOC100577575"	"LOC100577575"	chrNC_037645.1	+	9834655	9834789	9834967	9835163	9834088	9834489	9835585	9835871
1350	"LOC551073"	"LOC551073"	chrNC_037648.1	+	14380279	14380366	14382929	14383037	14379831	14379916	14383763	14383838
1351	"LOC413350"	"LOC413350"	chrNC_037639.1	-	9603120	9603306	9606244	9606366	9602204	9602397	9607349	9607439
1352	"LOC413350"	"LOC413350"	chrNC_037639.1	-	9606244	9606366	9607349	9607439	9603120	9603306	9621333	9621623
1353	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6371784	6372041	6374941	6375005	6364508	6364569	6376645	6376741
1354	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6371784	6372041	6374941	6375005	6364508	6364569	6378422	6378523
1355	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6371784	6372041	6376645	6376741	6364508	6364569	6378422	6378523
1356	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6374941	6375005	6376645	6376741	6364508	6364569	6378422	6378523
1357	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6374941	6375005	6376645	6376741	6371784	6372041	6378422	6378523
1358	"LOC409910"	"LOC409910"	chrNC_037638.1	-	14865071	14865232	14866504	14866590	14864582	14864966	14868295	14868481
1360	"LOC410728"	"LOC410728"	chrNC_037638.1	-	11001190	11001353	11001429	11001499	10999979	11000696	11001586	11001835
1361	"LOC408594"	"LOC408594"	chrNC_037638.1	-	10942594	10943135	10944341	10944642	10942142	10942527	10946534	10946767
1362	"LOC408594"	"LOC408594"	chrNC_037638.1	-	10944341	10944642	10946534	10946767	10942594	10943135	10947110	10947302
1364	"LOC100576085"	"LOC100576085"	chrNC_037646.1	-	901033	901036	904099	904445	896821	898392	905655	905716
1365	"LOC100576085"	"LOC100576085"	chrNC_037646.1	-	904099	904445	905655	905716	896821	898392	908301	908789
1366	"LOC100576085"	"LOC100576085"	chrNC_037646.1	-	904099	904445	905655	905716	901033	901036	908301	908789
1367	"LOC100578865"	"LOC100578865"	chrNC_037642.1	-	10560469	10560502	10597283	10597346	10514855	10516696	10666760	10667934
1368	"LOC410061"	"LOC410061"	chrNC_037638.1	+	10891780	10891962	10895085	10895241	10890063	10890166	10895383	10895584
1369	"LOC410061"	"LOC410061"	chrNC_037638.1	+	10891780	10891962	10895089	10895241	10890063	10890166	10895383	10895584
1376	"LOC725964"	"LOC725964"	chrNC_037643.1	+	4944957	4945080	4945948	4946206	4942256	4942510	4947846	4948026
1377	"LOC411150"	"LOC411150"	chrNC_037643.1	-	14116596	14116655	14116855	14116994	14114625	14115868	14117099	14117151
1380	"Argk"	"Argk"	chrNC_037652.1	+	2525213	2525571	2525784	2526159	2505084	2505145	2526261	2527127
1381	"LOC550745"	"LOC550745"	chrNC_037640.1	-	13529422	13529587	13529818	13529895	13529100	13529283	13530291	13530430
1382	"LOC550745"	"LOC550745"	chrNC_037640.1	-	13529483	13529587	13529818	13529895	13529100	13529283	13530291	13530410
1383	"LOC552005"	"LOC552005"	chrNC_037644.1	+	338993	339178	340996	341235	333852	334020	341779	342058
1384	"LOC552005"	"LOC552005"	chrNC_037644.1	+	340996	341235	341779	342058	338993	339178	349817	350160
1385	"LOC408996"	"LOC408996"	chrNC_037646.1	-	10149156	10149216	10149858	10150125	10148490	10148628	10151848	10151906
1386	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14347452	14347638	14419661	14419710	14274838	14275042	14426050	14426306
1387	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14347452	14347638	14419661	14419710	14275991	14276135	14426050	14426306
1388	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14347452	14347638	14419661	14419710	14337547	14337783	14426050	14426306
1389	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14419661	14419710	14426050	14426306	14347452	14347638	14429872	14430083
1390	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14426050	14426306	14429872	14430083	14419661	14419710	14433750	14434916
1391	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14429872	14430083	14433750	14434916	14426050	14426306	14435178	14435395
1392	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14438952	14439265	14470599	14470861	14436793	14437157	14471913	14472077
1393	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14492441	14492517	14492613	14492656	14491801	14491936	14492817	14496462
1394	"LOC102656618"	"LOC102656618"	chrNC_037638.1	+	10467858	10467999	10468604	10468828	10466983	10467113	10468902	10470109
1396	"LOC551806"	"LOC551806"	chrNC_037645.1	-	6901448	6901904	6903690	6903834	6898499	6899523	6904150	6904338
1397	"LOC409701"	"LOC409701"	chrNC_037638.1	-	9736149	9736336	9749446	9749660	9735058	9735180	9750118	9750303
1398	"LOC100577707"	"LOC100577707"	chrNC_037644.1	-	1328078	1328760	1328945	1329058	1327211	1327975	1330511	1330592
1399	"LOC410780"	"LOC410780"	chrNC_037638.1	-	24748036	24748201	24778682	24778886	24729431	24731733	24784455	24784720
1400	"LOC410780"	"LOC410780"	chrNC_037638.1	-	24778682	24778886	24821134	24821509	24748036	24748201	24862935	24863356
1401	"LOC408810"	"LOC408810"	chrNC_037641.1	+	6970503	6970620	6973586	6973838	6968665	6969352	6976677	6977717
1404	"LOC408898"	"LOC408898"	chrNC_037644.1	+	13984431	13984561	13994479	13994718	13978674	13978785	13997781	13997916
1405	"LOC725289"	"LOC725289"	chrNC_037648.1	+	15946594	15947482	15949711	15949946	15940507	15940791	15951691	15952094
1406	"LOC409508"	"LOC409508"	chrNC_037652.1	-	1849967	1850061	1850585	1850742	1849731	1849870	1851358	1851670
1407	"LOC409508"	"LOC409508"	chrNC_037652.1	-	1849967	1850208	1850585	1850742	1849731	1849870	1851358	1851670
1408	"LOC551858"	"LOC551858"	chrNC_037641.1	-	2756608	2756678	2759526	2759598	2756100	2756291	2759994	2760070
1409	"LOC551259"	"LOC551259"	chrNC_037644.1	+	8917473	8918214	8919109	8919295	8916251	8916471	8921482	8921580
1411	"LOC408896"	"LOC408896"	chrNC_037643.1	-	5879999	5880270	5881527	5881635	5872863	5873094	5883132	5883195
1412	"Hbg3"	"Hbg3"	chrNC_037643.1	+	4611284	4611540	4612155	4612351	4608302	4608713	4612861	4612996
1413	"LOC725294"	"LOC725294"	chrNC_037639.1	+	13105489	13105770	13106367	13106624	13104648	13104849	13108256	13108552
1414	"LOC551486"	"LOC551486"	chrNC_037648.1	-	2619104	2619272	2619480	2619602	2618787	2618966	2619767	2619919
1415	"LOC726924"	"LOC726924"	chrNC_037639.1	+	10455715	10455837	10487783	10487921	10444495	10444581	10489238	10489378
1416	"LOC726924"	"LOC726924"	chrNC_037639.1	+	10489889	10490029	10492720	10492891	10489238	10489378	10494018	10500869
1417	"LOC726924"	"LOC726924"	chrNC_037639.1	+	10489889	10490029	10492720	10492891	10489238	10489378	10497727	10500869
1418	"LOC726924"	"LOC726924"	chrNC_037639.1	+	10489889	10490029	10492720	10492891	10489238	10489378	10497730	10500869
1419	"LOC412838"	"LOC412838"	chrNC_037645.1	-	6825217	6825667	6849284	6849345	6781744	6781837	6892044	6892488
1420	"LOC412838"	"LOC412838"	chrNC_037645.1	-	6827832	6828166	6849284	6849345	6825217	6825667	6892044	6892488
1422	"Nedd9"	"Nedd9"	chrNC_037638.1	+	948720	948870	955328	955478	880426	880833	987075	987202
1423	"Nedd9"	"Nedd9"	chrNC_037638.1	+	989533	989834	991996	992289	987075	987202	993516	993873
1424	"LOC409933"	"LOC409933"	chrNC_037644.1	+	9581244	9582034	9586668	9586861	9578902	9579241	9587530	9587641
1425	"LOC409933"	"LOC409933"	chrNC_037644.1	+	9581244	9582034	9587530	9587641	9578902	9579241	9588218	9588314
