ID	GeneID	geneSymbol	PValue	FDR	IncLevelDifference	PSI_1	PSI_2	Chr	Strand	exon_long	exon_short	exon_flanking
733	LOC725878	NA	0.00493482282816	0.0126387595087093	0.144	0.818,0.569,0.6,0.625	0.482,0.586,0.462,0.538,0.475	chrNC_037641.1	-	5623257-5623359	5623257-5623356	5623548-5623691
734	LOC725878	NA	0.109798511783	0.203620850266071	-0.018	0.068,0.062,0.083,0.104	0.088,0.097,0.091,0.088,0.124	chrNC_037641.1	-	5623257-5623359	5623257-5623356	5623551-5623691
735	LOC725878	NA	1	1	0.073	1,1,0.891,1	1,NA,0.6,1,1	chrNC_037641.1	-	5639124-5639463	5639124-5639286	5639564-5639705
742	LOC409422	NA	4.70737605278e-05	0.000178212220891375	0.095	0.886,0.843,0.916,0.793	0.743,0.753,0.786,0.79,0.753	chrNC_037640.1	+	186104-186500	186109-186500	184756-185040
743	LOC409422	NA	0.481648633355	0.704117676395307	0.007	1,0.959,0.717,0.918	0.806,0.964,0.878,0.915,0.895	chrNC_037640.1	+	186104-186500	186109-186500	185493-185544
744	LOC100577216	NA	0.294116656668	0.469128220966314	-0.02	0.9,0.92,0.895,0.861	1,0.863,0.913,0.947,0.845	chrNC_037640.1	-	2795-2908	2795-2905	3150-3317
745	LOC100577216	NA	0.178590762049	0.308537237248336	0.04	0.943,0.936,0.837,0.914	0.895,0.895,0.884,0.88,0.786	chrNC_037640.1	-	10953-11078	10953-11075	11320-11487
750	LOC410803	NA	0	0	-0.051	0.039,0.047,0.049,0.034	0.111,0.089,0.085,0.071,0.108	chrNC_037639.1	+	16042377-16042837	16042398-16042837	16041620-16041799
751	LOC413809	NA	0.00118047198533	0.00343340721675098	0.11	0.862,0.896,0.985,0.83	0.885,0.851,0.783,0.675,0.722	chrNC_037642.1	+	569287-569576	569341-569576	569047-569159
752	LOC408337	NA	8.7594713174e-06	3.75683992057378e-05	-0.087	0.422,0.448,0.391,0.396	0.523,0.486,0.483,0.504,0.511	chrNC_037648.1	-	1288975-1289388	1288975-1289376	1290547-1295806
753	LOC107964590	NA	0	0	-0.399	0.659,0.59,0.455,0.439	0.982,0.89,0.908,0.987,0.909	chrNC_037643.1	-	5155174-5155325	5155174-5155268	5156529-5156748
754	LOC410975	NA	0.218810454658	0.368365014632969	0.014	0,0.232,0.365,0.22	0.199,0.28,0.083,0.158,0.232	chrNC_037640.1	+	2785833-2786121	2785848-2786121	2785561-2785736
755	LOC413821	NA	0.167981700892	0.29283003600657	0.071	0.311,0.232,0.457,0.362	0.348,0.266,0.356,0.27,0.107	chrNC_037646.1	-	7513676-7514030	7513676-7513985	7514394-7514584
756	LOC409158	NA	0.688799587607	0.920898805400353	-0.001	0.861,0.848,0.875,0.885	0.798,0.88,0.886,0.888,0.889	chrNC_037644.1	-	177420-178034	177420-178031	178394-178571
758	LOC551229	NA	0.0605883447017	0.119846052257682	-0.015	0.177,0.122,0.075,0.141	0.09,0.139,0.142,0.143,0.203	chrNC_037648.1	-	562218-562615	562218-562555	563150-563348
759	LOC100578835	NA	1	1	0.001	1,1,1,1	0.997,1,1,0.998,1	chrNC_037642.1	-	13222348-13223060	13222348-13222460	13223168-13223338
761	LOC411836	NA	1.78295819038e-05	7.33265301431775e-05	0.062	0.992,0.997,0.953,0.988	0.933,0.959,0.947,0.81,0.952	chrNC_037638.1	-	25119433-25119588	25119433-25119566	25119701-25119895
762	LOC411836	NA	4.4408920985e-16	5.33301797784311e-15	0.234	1,0.939,0.901,0.936	0.691,0.878,0.732,0.602,0.648	chrNC_037638.1	-	25119433-25119588	25119433-25119566	25119733-25119895
763	LOC411738	NA	2.03392858111e-12	1.89506035384801e-11	-0.137	0.687,0.69,0.726,0.624	0.86,0.773,0.782,0.85,0.831	chrNC_037642.1	+	13410235-13410414	13410295-13410414	13408992-13409284
764	LOC411065	NA	0	0	0.455	0.926,0.973,1,0.987	0.612,0.488,0.689,0.365,0.43	chrNC_037642.1	+	5431464-5431652	5431528-5431652	5430353-5430493
766	LOC113218581	NA	0.000346200170051	0.00111493785396639	-0.224	0.586,0.69,0.281,0.517	0.765,0.691,0.671,0.774,0.809	chrNC_037638.1	-	15940020-15940292	15940020-15940273	15940878-15941039
767	LOC113218581	NA	0.195266352979	0.33287677334338	0.049	0.534,0.595,0.547,0.465	0.523,0.45,0.458,0.609,0.389	chrNC_037638.1	-	15940020-15941039	15940020-15941028	15941088-15941792
768	LOC113218581	NA	0	0	0.173	0.282,0.33,0.253,0.363	0.077,0.154,0.134,0.128,0.179	chrNC_037638.1	-	15941088-15941792	15941088-15941655	15943140-15944001
769	LOC408429	NA	1.88625892683e-10	1.43164933154344e-09	0.065	0.898,0.899,0.899,0.876	0.799,0.834,0.829,0.842,0.835	chrNC_037650.1	-	6019015-6019298	6019015-6019295	6033909-6034146
770	LOC408429	NA	1	1	0.008	1,1,1,1	1,0.961,1,1,1	chrNC_037650.1	-	6019015-6019298	6019015-6019295	6038199-6038348
771	LOC408429	NA	0	0	-0.031	0.955,0.939,0.941,0.963	0.991,0.985,0.978,0.977,0.972	chrNC_037650.1	-	6034405-6034702	6034405-6034684	6038199-6038348
772	LOC408429	NA	1	1	0	1,1,1,0.996	1,0.994,1,1,1	chrNC_037650.1	-	6034405-6034702	6034405-6034684	6038465-6038628
773	LOC552221	NA	1.38900607682e-08	8.39618438382022e-08	0.184	0.454,0.484,0.371,0.361	0.25,0.258,0.239,0.189,0.229	chrNC_037638.1	+	14951164-14951295	14951182-14951295	14950064-14950384
774	LOC411277	NA	0.000355837120952	0.00114324839573401	-0.026	0.015,0.032,0.008,0.03	0.055,0.026,0.039,0.029,0.088	chrNC_037645.1	+	8411760-8411897	8411772-8411897	8409371-8409533
775	LOC411277	NA	0.00572903516482	0.0144942443963892	-0.113	0.818,0.587,0.851,0.685	0.735,0.935,0.898,0.806,0.865	chrNC_037645.1	+	8413722-8413877	8413725-8413877	8413029-8413200
776	LOC411277	NA	0.00041250501886	0.00130513883016361	-0.087	0.24,0.16,0.285,0.201	0.308,0.319,0.365,0.244,0.305	chrNC_037645.1	+	8413722-8413877	8413734-8413877	8413029-8413200
777	LOC411277	NA	0.102169795775	0.19197690416137	0.02	0.097,0.123,0.142,0.116	0.138,0.05,0.119,0.077,0.115	chrNC_037645.1	+	8413725-8413877	8413734-8413877	8413029-8413200
778	LOC411277	NA	0.0176580233055	0.0398263597424549	0.036	1,1,1,1	0.916,0.984,0.972,1,0.949	chrNC_037645.1	+	8416818-8416886	8416839-8416886	8413029-8413200
779	LOC411277	NA	1.82966025664e-08	1.09133377780161e-07	-0.226	0.65,0.613,0.875,0.557	0.942,0.949,0.862,0.855,0.889	chrNC_037645.1	+	8416818-8416886	8416839-8416886	8415402-8415547
780	LOC411277	NA	0	0	-0.188	0.678,0.765,0.841,0.686	0.917,0.934,0.933,0.949,0.919	chrNC_037645.1	+	8416818-8416886	8416839-8416886	8416467-8416520
781	LOC411277	NA	0.0660819756559	0.129574381873906	0.008	0.976,0.977,0.971,0.962	0.964,0.969,0.954,0.949,0.982	chrNC_037645.1	+	8428835-8432032	8429501-8432032	8421911-8422010
782	LOC552079	NA	0.0514894655305	0.103361467952014	0.044	1,0.806,1,0.942	0.939,0.929,0.907,0.84,0.85	chrNC_037642.1	+	8090996-8091161	8091017-8091161	8069666-8069724
784	LOC102655942	NA	1	1	0.255	1,1,1,1	0.49,1,NA,NA,NA	chrNC_037641.1	-	5490381-5490580	5490381-5490574	5490659-5490833
785	LOC102655942	NA	1	1	0.132	1,1,1,1	0.473,1,NA,1,1	chrNC_037641.1	-	5490381-5490591	5490381-5490574	5490659-5490833
786	LOC102655942	NA	1	1	-0.185	0.411,0.903,0.42,0.488	0.482,0.482,NA,1,1	chrNC_037641.1	-	5490381-5490591	5490381-5490580	5490659-5490833
787	LOC412384	NA	0	0	0.185	0.881,0.938,0.925,0.909	0.721,0.722,0.738,0.729,0.73	chrNC_037638.1	-	25093768-25093957	25093768-25093910	25094039-25094167
788	LOC409780	NA	0.288464933756	0.461510977237408	0.052	0.879,0.845,0.813,0.719	0.734,0.588,0.836,0.876,0.774	chrNC_037638.1	-	3291485-3294942	3291485-3294939	3298068-3298218
789	LOC409780	NA	0.560849136235	0.790354492313934	0.014	1,0.702,0.382,0.746	0.495,0.359,1,0.614,1	chrNC_037638.1	-	3291485-3294942	3291485-3294939	3298072-3298218
790	LOC408775	NA	0.0916943583658	0.174600532984067	-0.015	0.922,0.966,0.866,0.902	0.92,0.926,0.923,0.937,0.937	chrNC_037641.1	-	12624278-12625876	12624278-12625873	12627431-12627596
791	LOC408775	NA	0.434849267012	0.648784516071026	-0.002	0.965,0.931,0.928,0.938	0.906,0.96,0.938,0.94,0.966	chrNC_037641.1	-	12624278-12625876	12624278-12625873	12627440-12627596
792	LOC408775	NA	0.00177952864809	0.0049930284601653	0.028	1,0.982,1,1	0.988,0.975,0.925,1,0.948	chrNC_037641.1	-	12624278-12625876	12624278-12625873	12633081-12633229
793	LOC408775	NA	0.891386059249	1	0.013	1,1,1,1	0.962,1,0.972,1,1	chrNC_037641.1	-	12624278-12625876	12624278-12625873	12635885-12636000
796	LOC413968	NA	0.551595681798	0.779096462215471	0.004	0.072,0.088,0.071,0.046	0.056,0.074,0.061,0.049,0.086	chrNC_037638.1	+	21465572-21465681	21465596-21465681	21465282-21465486
797	LOC413754	NA	0	0	0.55	0.643,0.639,0.665,0.871	0.266,0.186,0.122,0.109,0.091	chrNC_037638.1	+	7972650-7972942	7972674-7972942	7971964-7972141
798	LOC552195	NA	1	1	-0.033	NA,0.9,1,1	1,1,1,1,1	chrNC_037642.1	+	5462528-5463025	5462805-5463025	5458447-5459088
800	LOC552195	NA	0	0	0.185	0.209,0.174,0.283,0.273	0.014,0.117,0.021,0.019,0.077	chrNC_037642.1	+	5468214-5468472	5468235-5468472	5467296-5467457
804	LOC408803	NA	0.167105593704	0.291490841954944	0.032	1,1,0.948,0.492	0.139,1,1,1,1	chrNC_037641.1	-	9150528-9150602	9150528-9150597	9249184-9249264
805	LOC102655779	NA	2.7724589291e-09	1.85885459712859e-08	-0.193	0.424,0.451,0.48,0.384	0.61,0.705,0.568,0.582,0.672	chrNC_037641.1	+	5481081-5481654	5481098-5481654	5480414-5480499
806	LOC726541	NA	0.00131317751103	0.00378677228901074	0.034	0.048,0.088,0.191,0.087	0.082,0.043,0.059,0.067,0.095	chrNC_037638.1	-	9130512-9130688	9130512-9130652	9131148-9131290
807	LOC100578368	NA	0.700365137992	0.934973618011059	0.015	1,1,1,1	0.988,0.983,0.96,1,0.995	chrNC_037641.1	-	12413083-12418995	12413083-12413402	12420944-12421049
808	LOC409193	NA	4.82160332046e-05	0.000182209401005356	-0.07	0.808,0.821,0.837,0.827	0.881,0.916,0.857,0.885,0.929	chrNC_037638.1	-	14980429-14980510	14980429-14980492	14981356-14981458
809	LOC412394	NA	0.000602621392159	0.00185242662299615	0.019	0.065,0.052,0.048,0.062	0.022,0.035,0.061,0.037,0.033	chrNC_037644.1	-	4867664-4867902	4867664-4867887	4867961-4868179
810	LOC413314	NA	0.198948492127	0.338300079123445	-0.027	0.497,0.553,0.562,0.514	0.618,0.536,0.549,0.552,0.54	chrNC_037640.1	-	5434753-5437578	5434753-5437573	5438593-5438733
811	LOC413314	NA	0.423847333835	0.634831206220715	0.002	1,0.966,0.879,0.937	1,0.77,0.976,0.972,1	chrNC_037640.1	-	5434753-5437578	5434753-5437573	5438840-5438969
812	LOC724450	NA	0	0	-0.215	0.866,0.761,0.651,0.725	0.963,0.978,0.993,0.936,0.961	chrNC_037642.1	-	1944756-1948308	1944756-1948208	1948595-1950196
813	LOC410282	NA	7.15497968651e-08	3.94546022713266e-07	0.084	0.308,0.318,0.298,0.3	0.218,0.248,0.25,0.191,0.204	chrNC_037648.1	-	16212923-16213106	16212923-16213091	16213180-16213419
814	LOC410717	NA	0.0495223509924	0.0996346927635628	-0.021	0.128,0.117,0.204,0.098	0.138,0.167,0.171,0.147,0.166	chrNC_037638.1	-	14390733-14390934	14390733-14390916	14391711-14391908
815	LOC410717	NA	1	1	0.001	1,1,1,1	1,1,1,0.993,1	chrNC_037638.1	-	14390733-14390934	14390733-14390916	14392343-14392559
816	LOC726323	NA	0.627558954386	0.860378262381662	-0.005	0.239,1,0.741,0.416	0.8,0.453,0.645,0.552,0.568	chrNC_037652.1	-	7695079-7695248	7695079-7695245	7707739-7708162
817	LOC408685	NA	0.120539305155	0.220811662731397	-0.007	0.035,0.052,0.07,0.054	0.062,0.055,0.058,0.069,0.053	chrNC_037639.1	+	12282694-12282897	12282715-12282897	12280640-12280986
818	LOC724831	NA	0.371408130878	0.571494743526399	0.012	0.175,0.096,0.065,0.102	0.129,0.071,0.091,0.109,0.087	chrNC_037642.1	-	270680-270952	270680-270937	276786-276928
819	LOC724831	NA	1.01252339846e-13	1.04024267020491e-12	-0.269	0.302,0.254,0.193,0.286	0.529,0.428,0.54,0.635,0.506	chrNC_037642.1	-	308549-308772	308549-308768	316003-316329
820	LOC724831	NA	0	0	-0.262	0.418,0.402,0.434,0.349	0.598,0.67,0.678,0.659,0.708	chrNC_037642.1	-	308549-308775	308549-308768	316003-316329
821	LOC724831	NA	0.651315692418	0.884793866723698	0.025	0.633,0.672,0.772,0.572	0.57,0.738,0.647,0.527,0.703	chrNC_037642.1	-	308549-308775	308549-308772	316003-316329
823	LOC724831	NA	2.96791040633e-06	1.34778049040398e-05	-0.215	1,0.629,0.489,0.417	0.656,1,1,0.589,1	chrNC_037642.1	-	308549-308775	308549-308768	320789-320976
824	LOC724831	NA	1	1	-0.135	0.595,1,NA,1	1,1,1,1,1	chrNC_037642.1	-	308549-308775	308549-308772	320789-320976
825	LOC412176	NA	0.992255711294	1	-0.015	0.767,0.793,0.927,0.858	0.712,0.925,0.89,0.859,0.871	chrNC_037644.1	-	12501388-12501569	12501388-12501560	12501650-12501784
826	LOC551500	NA	0.0357877105372	0.0744979921968524	0.016	0.974,0.906,0.962,0.97	0.949,0.959,0.961,0.874,0.941	chrNC_037648.1	-	16320009-16320278	16320009-16320215	16320457-16320735
827	LOC409138	NA	1	1	0.001	1,1,1,1	1,1,1,0.995,1	chrNC_037638.1	+	14174418-14174721	14174430-14174721	14166383-14167023
828	LOC409138	NA	1	1	-0.001	1,1,0.996,1	1,1,1,1,0.998	chrNC_037638.1	+	14174418-14174721	14174430-14174721	14172522-14172667
829	LOC409138	NA	0.912263000535	1	0	0.122,0.141,0.207,0.117	0.17,0.15,0.142,0.142,0.131	chrNC_037638.1	+	14174418-14174721	14174430-14174721	14173193-14173204
830	LOC409138	NA	1	1	0.001	1,1,1,1	1,1,1,0.995,1	chrNC_037638.1	+	14174418-14174721	14174430-14174721	14173241-14173348
831	LOC724385	NA	3.60333984872e-12	3.25626229807406e-11	-0.082	0.091,0.056,0.049,0.038	0.087,0.242,0.197,0.077,0.102	chrNC_037642.1	+	2753785-2756761	2756653-2756761	2751900-2752222
832	LOC725532	NA	0.248452781623	0.4095908578068	-0.053	0.797,0.742,0.537,0.938	0.576,0.927,0.951,0.987,0.59	chrNC_037638.1	+	4679948-4680196	4679951-4680196	4679478-4679695
833	LOC107964204	NA	0.254371851837	0.417058703679353	0.096	0.083,0.125,0.431,0.254	0,0.057,0.061,0.45,0.067	chrNC_037640.1	+	3986892-3987086	3986907-3987086	3985669-3985776
834	LOC107964204	NA	1.95699478444e-05	7.99969728828575e-05	-0.539	0.109,0.1,0.421,0.057	1,0.507,0.292,0.755,1	chrNC_037640.1	+	3986892-3987086	3986907-3987086	3985669-3986129
835	LOC107964204	NA	1	1	0.076	1,1,0.694,NA	1,0.687,0.732,0.864,0.827	chrNC_037640.1	+	3986892-3987086	3986907-3987086	3985669-3986467
836	LOC411976	NA	0.323292828024	0.507280616330341	-0.005	0.934,0.943,0.958,0.975	0.953,0.957,0.963,0.956,0.961	chrNC_037638.1	+	14034172-14034297	14034175-14034297	14033140-14033377
838	LOC410887	NA	0.795840403907	1	0	0.65,0.834,0.617,0.722	0.754,0.727,0.653,0.631,0.765	chrNC_037639.1	+	6964544-6964942	6964547-6964942	6964289-6964482
839	LOC100578999	NA	0.119235073164	0.218867641093158	-0.035	0.846,0.832,0.84,0.859	0.902,0.922,0.793,0.835,0.945	chrNC_037641.1	+	11566787-11566954	11566794-11566954	11566115-11566723
840	Camkii	NA	0.897184640908	1	0.002	0.611,0.648,0.655,0.664	0.627,0.594,0.676,0.698,0.619	chrNC_037641.1	-	5252589-5252706	5252589-5252703	5253202-5253296
841	Camkii	NA	0.450205487861	0.665588794719389	0.017	1,1,1,1	1,1,1,0.915,1	chrNC_037641.1	-	5252589-5252706	5252589-5252703	5253646-5253721
842	LOC410831	NA	4.4408920985e-16	5.33301797784311e-15	-0.186	0.281,0.155,0.106,0.141	0.381,0.317,0.387,0.33,0.369	chrNC_037639.1	-	13245997-13250410	13245997-13250392	13251370-13251476
843	LOC410831	NA	1	1	0.028	NA,1,1,1	1,1,1,0.862,1	chrNC_037639.1	-	13245997-13250410	13245997-13250392	13253976-13254050
844	LOC107963982	NA	0.728045411456	0.960536475465875	-0.008	0.197,0.163,0.185,0.245	0.222,0.195,0.242,0.199,0.168	chrNC_037638.1	+	9241881-9241973	9241884-9241973	9241707-9241808
845	LOC725892	NA	0.0806457769769	0.155313534847886	0.102	0.19,0.268,0.2,0.551	0.113,0.072,0.344,0.176,0.295	chrNC_037639.1	+	12139191-12139844	12139667-12139844	12138913-12139085
846	LOC725892	NA	0.6330985815	0.86614297074076	0.069	1,1,0.627,0.571	0.85,0.65,0.825,0.677,0.649	chrNC_037639.1	+	12139191-12139844	12139705-12139844	12138913-12139085
847	LOC725892	NA	0.268018116159	0.435993347297783	-0.058	1,1,0.688,0.551	0.939,0.692,0.896,0.869,0.944	chrNC_037639.1	+	12139191-12139844	12139731-12139844	12138913-12139085
848	LOC725892	NA	0.735141631997	0.968480102221304	-0.011	1,1,0.845,0.594	0.95,0.896,0.88,0.842,0.785	chrNC_037639.1	+	12139667-12139844	12139705-12139844	12138913-12139085
849	LOC725892	NA	0.0790555263734	0.152577165900662	-0.071	1,1,0.858,0.599	0.972,0.877,0.927,0.933,0.969	chrNC_037639.1	+	12139667-12139844	12139731-12139844	12138913-12139085
850	LOC725892	NA	0.31978503918	0.502359985967651	-0.056	1,1,0.61,0.553	0.93,0.685,0.872,0.824,0.925	chrNC_037639.1	+	12139705-12139844	12139731-12139844	12138913-12139085
851	LOC725892	NA	0.00186759360949	0.00521305571574585	-0.272	0.513,0.461,0.531,0.909	0.945,0.804,1,0.941,0.686	chrNC_037639.1	+	12140199-12140463	12140333-12140463	12139191-12139844
852	LOC725164	NA	0.120509706169	0.220811662731397	0.006	0.978,0.969,0.935,0.956	0.995,0.975,0.949,0.929,0.919	chrNC_037639.1	+	6480057-6480113	6480060-6480113	6478969-6479633
853	LOC725164	NA	0.864551100011	1	-0.019	0.993,1,0.931,1	1,1,1,1,1	chrNC_037639.1	+	6488392-6492021	6490996-6492021	6485430-6485585
854	LOC410001	NA	2.03297378931e-10	1.53868212288953e-09	0.207	0.337,0.492,0.242,0.41	0.132,0.164,0.146,0.179,0.197	chrNC_037647.1	-	7951338-7951518	7951338-7951494	7952882-7953061
855	LOC410001	NA	0	0	0.286	0.951,0.884,0.781,0.903	0.508,0.628,0.557,0.59,0.688	chrNC_037647.1	-	7953265-7956629	7953265-7956410	7957901-7958141
856	LOC410001	NA	0.976384527569	1	0.081	0.046,0.108,0.601,0.052	0.128,0.195,0.074,0.098,0.108	chrNC_037647.1	-	7969021-7969068	7969021-7969044	7969872-7970123
857	LOC413025	NA	0.206788462732	0.349651080289026	0.045	1,0.91,0.936,0.646	0.681,0.773,1,0.865,0.822	chrNC_037638.1	-	11088331-11088714	11088331-11088659	11089175-11089568
858	LOC413409	NA	2.4074076066e-12	2.21252222892286e-11	0.082	0.23,0.197,0.229,0.238	0.134,0.134,0.136,0.149,0.152	chrNC_037653.1	+	6253433-6253546	6253511-6253546	6251213-6251343
859	LOC413409	NA	0.88972196484	1	0.015	1,1,1,1	0.96,1,1,0.988,0.976	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6251213-6251343
860	LOC413409	NA	1.11022302463e-16	1.39526633141873e-15	0.155	0.949,1,0.959,0.965	0.815,0.902,0.782,0.752,0.815	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6253433-6253546
861	LOC413409	NA	9.61453139325e-14	9.9154442078479e-13	0.129	1,1,0.986,0.951	0.709,0.925,0.842,0.943,0.859	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6253433-6253570
862	LOC413409	NA	0.000126049230029	0.000443470077523904	0.029	1,1,0.98,0.98	0.963,0.971,0.951,0.962,0.959	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6255215-6255235
863	LOC413409	NA	0.820744668661	1	-0.003	0.13,0.134,0.206,0.12	0.138,0.157,0.156,0.141,0.158	chrNC_037653.1	+	6259593-6259769	6259617-6259769	6257819-6257866
864	LOC551249	NA	0.66906215393	0.90164884783983	-0.046	0.329,0.691,0.59,0.903	1,0.855,0.109,0.831,0.578	chrNC_037650.1	+	8713275-8713487	8713278-8713487	8711535-8712113
865	LOC551249	NA	0.00159168739679	0.00451284296550533	0.2	0.882,0.922,0.862,0.721	0.6,1,0.556,0.556,0.52	chrNC_037650.1	+	8717383-8717663	8717607-8717663	8715145-8716893
866	LOC410117	NA	0	0	-0.164	0.731,0.767,0.858,0.761	0.939,0.948,0.946,0.926,0.957	chrNC_037640.1	+	10646648-10646879	10646755-10646879	10638468-10638490
867	LOC410117	NA	0	0	-0.426	0.122,0.118,0.132,0.115	0.497,0.548,0.576,0.552,0.567	chrNC_037640.1	+	10646648-10646879	10646755-10646879	10638472-10638720
868	LOC100577905	NA	1.0223061927e-06	4.96811390768957e-06	0.222	0.741,0.738,0.544,0.544	0.451,0.346,0.456,0.459,0.386	chrNC_037638.1	+	14009246-14010492	14009387-14010492	14007881-14008630
869	LOC100577905	NA	9.18759756152e-06	3.92178335090475e-05	0.161	0.918,0.91,0.701,0.834	0.558,0.622,0.784,0.738,0.697	chrNC_037638.1	+	14009246-14010492	14009426-14010492	14007881-14008630
870	LOC100577905	NA	0.0060114296819	0.0151237271885417	0.09	0.901,0.885,0.723,0.833	0.607,0.75,0.808,0.779,0.785	chrNC_037638.1	+	14009387-14010492	14009426-14010492	14007881-14008630
871	LOC100577302	NA	0.000307248113538	0.000999018535234267	0.121	0.974,0.944,0.96,0.964	1,1,0.78,0.754,0.662	chrNC_037645.1	-	2139098-2139244	2139098-2139241	2139407-2139656
872	LOC100577302	NA	0.000107836194747	0.000385414547892056	-0.051	0.887,0.859,0.974,0.957	0.992,0.974,0.951,0.973,0.961	chrNC_037645.1	-	2139407-2139656	2139407-2139637	2139832-2139902
873	LOC100577302	NA	0.443319619189	0.657160210211966	0.035	0.761,0.718,0.936,0.898	0.952,0.78,0.672,0.773,0.787	chrNC_037645.1	-	2139407-2139670	2139407-2139637	2139832-2139902
874	LOC100577302	NA	1.22124532709e-15	1.44096282698567e-14	0.146	0.246,0.231,0.217,0.218	0.117,0.033,0.052,0.085,0.125	chrNC_037645.1	-	2139407-2139670	2139407-2139656	2139832-2139902
875	LOC727030	NA	8.25514863911e-06	3.56316479598646e-05	0.135	0.873,0.879,0.652,0.89	0.679,0.725,0.644,0.727,0.67	chrNC_037645.1	-	1959938-1960095	1959938-1960060	1960153-1960315
876	LOC413457	NA	5.3290705182e-15	6.10133412719339e-14	-0.31	0.635,0.509,0.348,0.455	0.805,0.816,0.857,0.764,0.742	chrNC_037648.1	+	14353096-14353273	14353159-14353273	14351375-14351454
877	LOC413457	NA	0.465836637516	0.68518812986839	-0.026	0.578,0.748,0.657,0.664	0.734,0.698,0.671,0.662,0.674	chrNC_037648.1	+	14353759-14353977	14353786-14353977	14353096-14353273
878	LOC413457	NA	0.00488368183149	0.0125196473516945	0.021	0.976,0.976,0.934,0.963	0.941,0.946,0.921,0.954,0.946	chrNC_037648.1	+	14355248-14355491	14355254-14355491	14354760-14355175
879	LOC409107	NA	0.61252829146	0.846140819798016	-0.042	0.498,0.647,0.858,0.816	0.829,0.744,0.741,0.729,0.693	chrNC_037644.1	+	12078694-12078774	12078703-12078774	12078434-12078614
880	LOC410758	NA	0.000628422036457	0.00192735112656846	0.063	0.909,0.73,0.953,0.869	0.849,0.815,0.811,0.781,0.754	chrNC_037638.1	+	2697558-2697903	2697707-2697903	2694741-2697087
881	LOC550689	NA	0.00187558391925	0.00522995639815635	0.072	0.258,0.293,0.415,0.254	0.28,0.197,0.236,0.2,0.25	chrNC_037643.1	-	15354337-15354509	15354337-15354497	15356630-15356731
882	LOC550689	NA	0.514696017349	0.741315905584754	-0.008	1,1,0.933,1	0.957,1,1,1,1	chrNC_037643.1	-	15354337-15354509	15354337-15354497	15356973-15357133
883	LOC550689	NA	0.129063865897	0.233890386085643	-0.026	0.287,0.298,0.301,0.32	0.339,0.339,0.326,0.304,0.331	chrNC_037643.1	-	15356630-15356734	15356630-15356731	15356973-15357133
884	LOC550689	NA	1	1	0.005	1,1,1,1	1,1,1,0.976,1	chrNC_037643.1	-	15358097-15358571	15358097-15358290	15358668-15358778
885	LOC550689	NA	1	1	0.006	0.996,1,1,1	0.993,1,0.972,1,1	chrNC_037643.1	-	15358097-15358571	15358097-15358290	15358730-15358797
886	LOC413185	NA	1	1	0.002	1,1,0.994,1	1,0.994,1,0.988,1	chrNC_037645.1	-	3532323-3532524	3532323-3532441	3535264-3535338
887	LOC413185	NA	0.874806772302	1	0.01	1,1,0.994,1	1,0.965,1,0.976,1	chrNC_037645.1	-	3532323-3532524	3532323-3532441	3536175-3536305
888	LOC408770	NA	0	0	0.159	0.916,0.932,0.897,0.915	0.733,0.734,0.764,0.781,0.769	chrNC_037641.1	-	13031180-13031273	13031180-13031261	13031584-13031811
